source,KEY,STATE,STATE KEY,item_code,display_name,master category,KVI / NKVI TAG
FMCGF,JH77179,JH,1,77179,Parle 20-20 Gold Cashew Cookies | 936 g | Pack of 1,FMCGF,KVI
FMCGF,WB77179,WB,2,77179,Parle 20-20 Gold Cashew Cookies | 936 g | Pack of 1,FMCGF,KVI
FMCGF,CG77179,CG,3,77179,Parle 20-20 Gold Cashew Cookies | 936 g | Pack of 1,FMCGF,KVI
FMCGF,JH94188,JH,1,94188,Parle 20-20 Gold Choco Chips Cookies 400 g,FMCGF,KVI
FMCGF,JH76411,JH,1,76411,Parle Fab Bourbon Chocolate flavoured Biscuits 450g,FMCGF,KVI
FMCGF,WB76411,WB,2,76411,Parle Fab Bourbon Chocolate flavoured Biscuits 450g,FMCGF,KVI
FMCGF,CG76411,CG,3,76411,Parle Fab Bourbon Chocolate flavoured Biscuits 450g,FMCGF,KVI
FMCGF,CG66348,CG,3,66348,Parle G Original Glucose Biscuit 800g,FMCGF,KVI
FMCGF,JH66348,JH,1,66348,Parle G Original Glucose Biscuit 800g,FMCGF,KVI
FMCGF,WB66348,WB,2,66348,Parle G Original Glucose Biscuit 800g,FMCGF,KVI
FMCGF,JH32985,JH,1,32985,Parle Happy Happy Choco Chip Cookies 396g,FMCGF,KVI
FMCGF,WB32985,WB,2,32985,Parle Happy Happy Choco Chip Cookies 396g,FMCGF,KVI
FMCGF,JH78546,JH,1,78546,Parle Hide & Seek B3 G1 Free 400g,FMCGF,KVI
FMCGF,CG78546,CG,3,78546,Parle Hide & Seek B3 G1 Free 400g,FMCGF,KVI
FMCGF,WB78546,WB,2,78546,Parle Hide & Seek B3 G1 Free 400g,FMCGF,KVI
FMCGF,JH75582,JH,1,75582,Parle Hide & Seek Biscuits Chocolate Chip Cookies 412.5g,FMCGF,KVI
FMCGF,WB75582,WB,2,75582,Parle Hide & Seek Biscuits Chocolate Chip Cookies 412.5g,FMCGF,KVI
FMCGF,WB71614,WB,2,71614,Parle Hide & Seek Choco Chip Creme Sandwiches Cookies 400g,FMCGF,KVI
FMCGF,CG16607,CG,3,16607,Parle Krackjack Sweet & Salty Biscuits 352.8g,FMCGF,KVI
FMCGF,JH16607,JH,1,16607,Parle Krackjack Sweet & Salty Biscuits 352.8g,FMCGF,KVI
FMCGF,WB16607,WB,2,16607,Parle Krackjack Sweet & Salty Biscuits 352.8g,FMCGF,KVI
FMCGF,JH43504,JH,1,43504,Parle Marie 4 Stay Fresh Packs Inside 800g,FMCGF,KVI
FMCGF,WB43504,WB,2,43504,Parle Marie 4 Stay Fresh Packs Inside 800g,FMCGF,KVI
FMCGF,CG43504,CG,3,43504,Parle Marie 4 Stay Fresh Packs Inside 800g,FMCGF,KVI
FMCGF,CG68867,CG,3,68867,Parle Monaco Biscuits Classic Regular 371.2g,FMCGF,KVI
FMCGF,JH68867,JH,1,68867,Parle Monaco Biscuits Classic Regular 371.2g,FMCGF,KVI
FMCGF,WB68867,WB,2,68867,Parle Monaco Biscuits Classic Regular 371.2g,FMCGF,KVI
FMCGF,WB43505,WB,2,43505,Parle Nutricrunch Digestives 1 Kg,FMCGF,KVI
FMCGF,JH43505,JH,1,43505,Parle Nutricrunch Digestives 1 Kg,FMCGF,KVI
FMCGF,CG43505,CG,3,43505,Parle Nutricrunch Digestives 1 Kg,FMCGF,KVI
FMCGF,JH77297,JH,1,77297,Parle Rusk Real Elaichi Premium Rusk 1 Kg,FMCGF,KVI
FMCGF,WB77297,WB,2,77297,Parle Rusk Real Elaichi Premium Rusk 1 Kg,FMCGF,KVI
FMCGF,CG77297,CG,3,77297,Parle Rusk Real Elaichi Premium Rusk 1 Kg,FMCGF,KVI
FMCGF,WB4690,WB,2,4690,Pepsi Pet Bottle 2.25 Ltr,FMCGF,KVI
FMCGF,JH4690,JH,1,4690,Pepsi Pet Bottle 2.25 Ltr,FMCGF,KVI
FMCGF,CG4690,CG,3,4690,Pepsi Pet Bottle 2.25 Ltr,FMCGF,KVI
FMCGF,WB15993,WB,2,15993,Prabhuji Aloo Bhujiya Total Masti 400g,FMCGF,KVI
FMCGF,WB4670,WB,2,4670,Prabhuji Elaichi Soan Papdi 400 g,FMCGF,KVI
FMCGF,WB3169,WB,2,3169,Prabhuji Haldirams Khatta Meetha 400g,FMCGF,KVI
FMCGF,WB15806,WB,2,15806,Prabhuji Haldirams Tok Jhal Misti 400g,FMCGF,KVI
FMCGF,JH46951,JH,1,46951,Pramod Brand Bihari Zaika 400g,FMCGF,KVI
FMCGF,JH13146,JH,1,13146,Pramod Jhal Mix Spicy & Tasty 400g,FMCGF,KVI
FMCGF,JH2598,JH,1,2598,Quaker Wholegrain Oats 400g,FMCGF,KVI
FMCGF,WB2598,WB,2,2598,Quaker Wholegrain Oats 400g,FMCGF,KVI
FMCGF,CG2598,CG,3,2598,Quaker Wholegrain Oats 400g,FMCGF,KVI
FMCGF,JH4934,JH,1,4934,Real Fruit Juice Pomegranate 1 Ltr,FMCGF,KVI
FMCGF,JH68913,JH,1,68913,Real Masala Pomegranate Juice | 1 Ltr | Pack of 1,FMCGF,KVI
FMCGF,WB68913,WB,2,68913,Real Masala Pomegranate Juice | 1 Ltr | Pack of 1,FMCGF,KVI
FMCGF,JH4939,JH,1,4939,Real Mixed Fruit Power 1 Ltr,FMCGF,KVI
FMCGF,WB4939,WB,2,4939,Real Mixed Fruit Power 1 Ltr,FMCGF,KVI
FMCGF,JH11519,JH,1,11519,Red Bull Energy Drink 250ml,FMCGF,KVI
FMCGF,CG11326,CG,3,11326,Red Label Natural Care | 250g | Pack of 1,FMCGF,KVI
FMCGF,JH68010,JH,1,68010,Royal Chow Noodles | 500g | Pack of 1,FMCGF,KVI
FMCGF,JH2599,JH,1,2599,Saffola Masala Oats Classic 500g,FMCGF,KVI
FMCGF,CG2599,CG,3,2599,Saffola Masala Oats Classic 500g,FMCGF,KVI
FMCGF,WB2599,WB,2,2599,Saffola Masala Oats Classic 500g,FMCGF,KVI
FMCGF,JH2604,JH,1,2604,Saffola Oats Delicious Creamy Oats 100% Natural High Protein & Fibre Healthy Cereal 500g,FMCGF,KVI
FMCGF,JH2601,JH,1,2601,Saffola Oats Natural 1 Kg + Saffola Oats 300g Free,FMCGF,KVI
FMCGF,WB2601,WB,2,2601,Saffola Oats Natural 1 Kg + Saffola Oats 300g Free,FMCGF,KVI
FMCGF,CG2601,CG,3,2601,Saffola Oats Natural 1 Kg + Saffola Oats 300g Free,FMCGF,KVI
FMCGF,WB96418,WB,2,96418,Shree Ram Bikaneri Bhujia | 1 Kg | Pack of 1,FMCGF,KVI
FMCGF,CG96418,CG,3,96418,Shree Ram Bikaneri Bhujia | 1 Kg | Pack of 1,FMCGF,KVI
FMCGF,WB2921,WB,2,2921,Shree Ram Bikaneri Moong Dal Namkeen 200g,FMCGF,KVI
FMCGF,WB4663,WB,2,4663,Shree Ram Bikaneri Sev Bhujia 400g,FMCGF,KVI
FMCGF,WB3198,WB,2,3198,Shree Ram Mixture 400g,FMCGF,KVI
FMCGF,WB3200,WB,2,3200,Shree Ram Navrattan 400g,FMCGF,KVI
FMCGF,JH27238,JH,1,27238,Shree Ram Papad 200g,FMCGF,KVI
FMCGF,WB27238,WB,2,27238,Shree Ram Papad 200g,FMCGF,KVI
FMCGF,CG27238,CG,3,27238,Shree Ram Papad 200g,FMCGF,KVI
FMCGF,JH3202,JH,1,3202,Shree Ram Papad 360g,FMCGF,KVI
FMCGF,WB3202,WB,2,3202,Shree Ram Papad 360g,FMCGF,KVI
FMCGF,WB69206,WB,2,69206,Slice Thickest Mango Drink 1.75 Ltr,FMCGF,KVI
FMCGF,CG69206,CG,3,69206,Slice Thickest Mango Drink 1.75 Ltr,FMCGF,KVI
FMCGF,JH79079,JH,1,79079,Storia 100% Tender Coconut Water | 1 Ltr | Pack of 1,FMCGF,KVI
FMCGF,WB79079,WB,2,79079,Storia 100% Tender Coconut Water | 1 Ltr | Pack of 1,FMCGF,KVI
FMCGF,CG97160,CG,3,97160,Sunder Garlic Mixture | 700g | Pack of 1,FMCGF,KVI
FMCGF,CG100491,CG,3,100491,Sunder Suji Rusk 1Kg,FMCGF,KVI
FMCGF,CG94353,CG,3,94353,Sunder Surati Mixture 700 g,FMCGF,KVI
FMCGF,WB3069,WB,2,3069,Sundrop Peanut Butter Regular Creamy Jar 924g,FMCGF,KVI
FMCGF,WB95907,WB,2,95907,Sundrop Peanut Butter With Honey Crunchy 300g,FMCGF,KVI
FMCGF,JH28755,JH,1,28755,Sunfeast Dark Fantasy Yumfills Pie 242g,FMCGF,KVI
FMCGF,WB28755,WB,2,28755,Sunfeast Dark Fantasy Yumfills Pie 242g,FMCGF,KVI
FMCGF,CG28755,CG,3,28755,Sunfeast Dark Fantasy Yumfills Pie 242g,FMCGF,KVI
FMCGF,JH34756,JH,1,34756,Sunfeast Yippee Magic Masala | 544g-560g | Pack of 1,FMCGF,KVI
FMCGF,WB34756,WB,2,34756,Sunfeast Yippee Magic Masala | 544g-560g | Pack of 1,FMCGF,KVI
FMCGF,CG34756,CG,3,34756,Sunfeast Yippee Magic Masala | 544g-560g | Pack of 1,FMCGF,KVI
FMCGF,WB12833,WB,2,12833,Tata Tea Agni 1Kg,FMCGF,KVI
FMCGF,JH12833,JH,1,12833,Tata Tea Agni 1Kg,FMCGF,KVI
FMCGF,CG12833,CG,3,12833,Tata Tea Agni 1Kg,FMCGF,KVI
FMCGF,WB2491,WB,2,2491,Tata Tea Agni 250g,FMCGF,KVI
FMCGF,CG2492,CG,3,2492,Tata Tea Agni 500g,FMCGF,KVI
FMCGF,WB2492,WB,2,2492,Tata Tea Agni 500g,FMCGF,KVI
FMCGF,JH2492,JH,1,2492,Tata Tea Agni 500g,FMCGF,KVI
FMCGF,JH2499,JH,1,2499,Tata Tea Agni Leaf 250g,FMCGF,KVI
FMCGF,JH2494,JH,1,2494,Tata Tea Elaichi Chai 250g,FMCGF,KVI
FMCGF,CG2494,CG,3,2494,Tata Tea Elaichi Chai 250g,FMCGF,KVI
FMCGF,WB2494,WB,2,2494,Tata Tea Elaichi Chai 250g,FMCGF,KVI
FMCGF,JH2495,JH,1,2495,Tata Tea Gold 250g,FMCGF,KVI
FMCGF,WB2495,WB,2,2495,Tata Tea Gold 250g,FMCGF,KVI
FMCGF,JH2496,JH,1,2496,Tata Tea Gold 500g,FMCGF,KVI
FMCGF,WB2496,WB,2,2496,Tata Tea Gold 500g,FMCGF,KVI
FMCGF,CG2496,CG,3,2496,Tata Tea Gold 500g,FMCGF,KVI
FMCGF,JH2501,JH,1,2501,Tata Tea Premium Tea 500g Pouch,FMCGF,KVI
FMCGF,JH76403,JH,1,76403,Unibic Cashew Badam Cookies 450g,FMCGF,KVI
FMCGF,CG76403,CG,3,76403,Unibic Cashew Badam Cookies 450g,FMCGF,KVI
FMCGF,WB11986,WB,2,11986,Unibic Choco Chip Cookies | 135g | Pack of 1,FMCGF,KVI
FMCGF,JH71616,JH,1,71616,Unibic Delight Choco Chip Cookies | 450g | Pack of 1,FMCGF,KVI
FMCGF,CG71616,CG,3,71616,Unibic Delight Choco Chip Cookies | 450g | Pack of 1,FMCGF,KVI
FMCGF,JH71617,JH,1,71617,Unibic Delight Fruit & Nut Cookies | 450g | Pack of 1,FMCGF,KVI
FMCGF,CG71617,CG,3,71617,Unibic Delight Fruit & Nut Cookies | 450g | Pack of 1,FMCGF,KVI
FMCGF,WB11987,WB,2,11987,Unibic Fruit and Nut Cookies | 135g | Pack of 1,FMCGF,KVI
FMCGF,CG67654,CG,3,67654,Wagh Bakri Premium Leaf Tea 250g,FMCGF,KVI
FMCGF,WB95487,WB,2,95487,Wai Wai Ready To Eat Chicken Noodles Pack 6In1 | 390 g | Pack of 1,FMCGF,KVI
FMCGF,JH95486,JH,1,95486,Wai Wai Ready To Eat Veg Noodles Pack 6IN1 | 390 g| Pack of 1,FMCGF,KVI
FMCGF,WB95486,WB,2,95486,Wai Wai Ready To Eat Veg Noodles Pack 6IN1 | 390 g| Pack of 1,FMCGF,KVI
FMCGF,CG95486,CG,3,95486,Wai Wai Ready To Eat Veg Noodles Pack 6IN1 | 390 g| Pack of 1,FMCGF,KVI
FMCGF,WB97074,WB,2,97074,सनफीस्ट ग्लूकोज़ प्लस बिस्किट | 1 किग्रा | 1 पैक,FMCGF,KVI
FMCGNF,JH2405,JH,1,2405,Aashirvaad Shudh Chakki Atta 5 Kg,STPLS,Super KVI
FMCGNF,CG2405,CG,3,2405,Aashirvaad Shudh Chakki Atta 5 Kg,STPLS,Super KVI
FMCGNF,WB2405,WB,2,2405,Aashirvaad Shudh Chakki Atta 5 Kg,STPLS,Super KVI
FMCGNF,CG83332,CG,3,83332,Abba Huzur Jsr Lachkari Kolam Rice | 1Kg | Pack of 1,STPLS,Super KVI
FMCGNF,JH104239,JH,1,104239,Almond Badaam Popular 500g,STPLS,KVI
FMCGNF,WB104239,WB,2,104239,Almond Badaam Popular 500g,STPLS,KVI
FMCGNF,CG104239,CG,3,104239,Almond Badaam Popular 500g,STPLS,KVI
FMCGNF,CG85877,CG,3,85877,Amul Cow Ghee 500ml Jar,STPLS,KVI
FMCGNF,CG927,CG,3,927,Amul Pure Ghee 1 Ltr Tetra,STPLS,KVI
FMCGNF,WB927,WB,2,927,Amul Pure Ghee 1 Ltr Tetra,STPLS,KVI
FMCGNF,JH930,JH,1,930,Amul Pure Ghee Pouch 500ml,STPLS,KVI
FMCGNF,JH82190,JH,1,82190,Baba Premium Usna Rice | 26 Kgs,STPLS,KVI
FMCGNF,WB96144,WB,2,96144,Baskati Standard Rice | 1Kg | Loose | Pack of 1,STPLS,KVI
FMCGNF,CG95464,CG,3,95464,Basmati Rice Loose 1 Kg,STPLS,KVI
FMCGNF,JH9661,JH,1,9661,Basmati Sella Loose Rice 1 Kg,STPLS,KVI
FMCGNF,JH95357,JH,1,95357,Brown Chana Small 1 Kg Loose,STPLS,Super KVI
FMCGNF,CG99894,CG,3,99894,Brown Jaggery Loose 1kg,STPLS,KVI
FMCGNF,JH99894,JH,1,99894,Brown Jaggery Loose 1kg,STPLS,KVI
FMCGNF,WB99894,WB,2,99894,Brown Jaggery Loose 1kg,STPLS,KVI
FMCGNF,JH93937,JH,1,93937,Chana Dal Loose 1 Kg,STPLS,Super KVI
FMCGNF,WB93937,WB,2,93937,Chana Dal Loose 1 Kg,STPLS,Super KVI
FMCGNF,CG93937,CG,3,93937,Chana Dal Loose 1 Kg,STPLS,Super KVI
FMCGNF,CG95368,CG,3,95368,Chura Poha Loose 1 Kg,STPLS,Super KVI
FMCGNF,JH95368,JH,1,95368,Chura Poha Loose 1 Kg,STPLS,KVI
FMCGNF,WB95368,WB,2,95368,Chura Poha Loose 1 Kg,STPLS,KVI
FMCGNF,JH103734,JH,1,103734,Crunchi Waves Makhana Regular| 250g | Pack of 1,STPLS,KVI
FMCGNF,WB103734,WB,2,103734,Crunchi Waves Makhana Regular| 250g | Pack of 1,STPLS,KVI
FMCGNF,WB103531,WB,2,103531,Dainik Minikit Rice | 26kg | Pack of 1,STPLS,KVI
FMCGNF,JH682,JH,1,682,Dhaniya Gota Sabut - 250g,STPLS,KVI
FMCGNF,WB682,WB,2,682,Dhaniya Gota Sabut - 250g,STPLS,KVI
FMCGNF,WB10696,WB,2,10696,Dhara Kachi Ghani Mustard Oil 1 Ltr Pouch,STPLS,Super KVI
FMCGNF,CG10696,CG,3,10696,Dhara Kachi Ghani Mustard Oil 1 Ltr Pouch,STPLS,KVI
FMCGNF,WB12916,WB,2,12916,Emami Healthy And Tasty Refined Rice Bran Oil - 730g,STPLS,KVI
FMCGNF,CG2537,CG,3,2537,Everest Turmeric Powder 200g,STPLS,KVI
FMCGNF,CG2621,CG,3,2621,Fortune Besan 500g,STPLS,KVI
FMCGNF,WB2704,WB,2,2704,Fortune Premium Kachi ghani Pure Mustard Oil 1 Ltr Pouch,STPLS,Super KVI
FMCGNF,JH2705,JH,1,2705,Fortune Pure Mustard Oil | 870g Pouch | Pack of 1,STPLS,KVI
FMCGNF,CG2694,CG,3,2694,Fortune Refined Sunflower Oil | 800g | Pack of 1,STPLS,Super KVI
FMCGNF,WB2694,WB,2,2694,Fortune Refined Sunflower Oil | 800g | Pack of 1,STPLS,KVI
FMCGNF,JH2694,JH,1,2694,Fortune Refined Sunflower Oil | 800g | Pack of 1,STPLS,KVI
FMCGNF,CG2714,CG,3,2714,Fortune Rice Bran Oil - 750g,STPLS,KVI
FMCGNF,JH2714,JH,1,2714,Fortune Rice Bran Oil - 750g,STPLS,KVI
FMCGNF,JH2681,JH,1,2681,Fortune Soya Health Refined Soyabean Oil | 750g | Pack of 1,STPLS,KVI
FMCGNF,CG76848,CG,3,76848,Fortune Soya Plus Oil | 840g Pouch | Pack of 1,STPLS,Super KVI
FMCGNF,WB42934,WB,2,42934,Ganesh Chana Besan 500g,STPLS,KVI
FMCGNF,WB13302,WB,2,13302,Ganesh Sooji 500g,STPLS,KVI
FMCGNF,CG690,CG,3,690,Golki Kaali Mirch 100g,STPLS,KVI
FMCGNF,JH690,JH,1,690,Golki Kaali Mirch 100g,STPLS,KVI
FMCGNF,JH8691,JH,1,8691,Gota Garam Masala 50g,STPLS,KVI
FMCGNF,WB93959,WB,2,93959,Govind Bhog Raw Rice Loose 1Kg,STPLS,Super KVI
FMCGNF,WB4774,WB,2,4774,Gowardhan Cow Ghee Jar - 500ml,STPLS,KVI
FMCGNF,CG686,CG,3,686,Green Elaichi 25g,STPLS,KVI
FMCGNF,JH686,JH,1,686,Green Elaichi 25g,STPLS,KVI
FMCGNF,WB686,WB,2,686,Green Elaichi 25g,STPLS,KVI
FMCGNF,CG28473,CG,3,28473,Hareli Refined Rice Bran Oil 1 Ltr,STPLS,Super KVI
FMCGNF,JH2698,JH,1,2698,Hathi Kacchi Ghani Mustard Oil 1 Ltr,STPLS,Super KVI
FMCGNF,CG95453,CG,3,95453,HMT Kolam Rice Loose 1 Kg,STPLS,KVI
FMCGNF,JH2634,JH,1,2634,Jalan Chana Besan 500g,STPLS,KVI
FMCGNF,JH700,JH,1,700,Jeera Sabut 250g,STPLS,Super KVI
FMCGNF,CG700,CG,3,700,Jeera Sabut 250g,STPLS,Super KVI
FMCGNF,WB700,WB,2,700,Jeera Sabut 250g,STPLS,KVI
FMCGNF,CG95373,CG,3,95373,Kabuli Chana Loose - 1Kg,STPLS,KVI
FMCGNF,JH95373,JH,1,95373,Kabuli Chana Loose - 1Kg,STPLS,KVI
FMCGNF,WB95373,WB,2,95373,Kabuli Chana Loose - 1Kg,STPLS,KVI
FMCGNF,JH104240,JH,1,104240,Kaju Cashew Popular 500g,STPLS,KVI
FMCGNF,WB104240,WB,2,104240,Kaju Cashew Popular 500g,STPLS,KVI
FMCGNF,CG104240,CG,3,104240,Kaju Cashew Popular 500g,STPLS,KVI
FMCGNF,CG95466,CG,3,95466,Kala Chana Loose 1 Kg,STPLS,Super KVI
FMCGNF,WB95466,WB,2,95466,Kala Chana Loose 1 Kg,STPLS,KVI
FMCGNF,CG67850,CG,3,67850,Kalimooch Rice Loose 1Kg,STPLS,Super KVI
FMCGNF,CG85006,CG,3,85006,Khatri Chilli Powder 200g,STPLS,KVI
FMCGNF,CG85003,CG,3,85003,Khatri Dhaniya Powder 200g,STPLS,KVI
FMCGNF,CG85633,CG,3,85633,Khatri Haldi Powder 200g,STPLS,KVI
FMCGNF,CG10015,CG,3,10015,Kings Soyabean Oil Pouch | 750g | Pack of 1,STPLS,Super KVI
FMCGNF,WB10015,WB,2,10015,Kings Soyabean Oil Pouch | 750g | Pack of 1,STPLS,Super KVI
FMCGNF,CG68173,CG,3,68173,Kirti Gold Refined Soyabean Oil 1Ltr,STPLS,Super KVI
FMCGNF,JH104241,JH,1,104241,Kismis Raisin Popular 500g,STPLS,KVI
FMCGNF,WB104241,WB,2,104241,Kismis Raisin Popular 500g,STPLS,KVI
FMCGNF,CG104241,CG,3,104241,Kismis Raisin Popular 500g,STPLS,KVI
FMCGNF,CG68178,CG,3,68178,Lal Gulab Mustard Oil 1 Ltr,STPLS,KVI
FMCGNF,JH765,JH,1,765,Lal Mirch Khada With Stick 100g,STPLS,KVI
FMCGNF,WB713,WB,2,713,Lal Mirch Khada Without Stick 100g,STPLS,KVI
FMCGNF,WB81590,WB,2,81590,Lalbaba Superior Miniket Rice 26 Kg,STPLS,KVI
FMCGNF,JH10017,JH,1,10017,Mahakosh Soyabean Oil | 750g | Pack of 1,STPLS,Super KVI
FMCGNF,CG10017,CG,3,10017,Mahakosh Soyabean Oil | 750g | Pack of 1,STPLS,KVI
FMCGNF,CG8689,CG,3,8689,Maida 1 Kg,STPLS,KVI
FMCGNF,JH95370,JH,1,95370,Maida Loose | 1kg,STPLS,KVI
FMCGNF,WB95370,WB,2,95370,Maida Loose | 1kg | Pack of 1,STPLS,Super KVI
FMCGNF,CG93935,CG,3,93935,Masoor Dal Loose 1 Kg,STPLS,KVI
FMCGNF,JH95358,JH,1,95358,Masoor Malka Red Whole 1 Kg Loose,STPLS,Super KVI
FMCGNF,WB95358,WB,2,95358,Masoor Malka Red Whole 1 Kg Loose,STPLS,Super KVI
FMCGNF,JH90233,JH,1,90233,Miniket Boiled Rice 1Kg Loose,STPLS,Super KVI
FMCGNF,WB96160,WB,2,96160,Miniket Regular Rice Loose | 1kg,STPLS,Super KVI
FMCGNF,WB93936,WB,2,93936,Moong Dal Yellow 1 Kg Loose,STPLS,Super KVI
FMCGNF,CG93936,CG,3,93936,Moong Dal Yellow 1 Kg Loose,STPLS,KVI
FMCGNF,JH93936,JH,1,93936,Moong Dal Yellow 1 Kg Loose,STPLS,KVI
FMCGNF,CG10552,CG,3,10552,Mota Sounf 100g,STPLS,KVI
FMCGNF,JH10552,JH,1,10552,Mota Sounf 100g,STPLS,KVI
FMCGNF,CG751,CG,3,751,Mungfali Peanut White 500g,STPLS,KVI
FMCGNF,JH8552,JH,1,8552,Panchkanya Sooji 500g,STPLS,KVI
FMCGNF,JH8445,JH,1,8445,Parrot Haldi Powder 100g,STPLS,KVI
FMCGNF,CG77735,CG,3,77735,Pawan Brand Makhana | 250g | Pack of 1,STPLS,KVI
FMCGNF,WB96335,WB,2,96335,Posta Loose 1Kg,STPLS,Super KVI
FMCGNF,JH68222,JH,1,68222,Premium Usna Loose Rice 1Kg,STPLS,Super KVI
FMCGNF,CG81726,CG,3,81726,Raja Rani Lachkari Kolam Dubar Rice 30 Kg,STPLS,KVI
FMCGNF,WB96145,WB,2,96145,Ratna Boiled Rice Loose 1Kg,STPLS,Super KVI
FMCGNF,JH10706,JH,1,10706,Sachamoti Sabudana 500g,STPLS,KVI
FMCGNF,JH8285,JH,1,8285,Saloni Kachchi Ghani Mustard Oil 1 Ltr,STPLS,Super KVI
FMCGNF,JH9878,JH,1,9878,Shree Bhajan Whole Wheat Atta 5 Kg,STPLS,Super KVI
FMCGNF,WB96133,WB,2,96133,Sona Moong Dal Loose 1 Kg,STPLS,KVI
FMCGNF,JH93951,JH,1,93951,Sonam Steamed Loose Rice,STPLS,KVI
FMCGNF,JH10103,JH,1,10103,Steam Katarni Loose Rice,STPLS,Super KVI
FMCGNF,CG23319,CG,3,23319,Sunder Sakhi Suji | 500g | Pack of 1,STPLS,KVI
FMCGNF,WB28122,WB,2,28122,Sunrise Pure Haldi Powder 200g,STPLS,KVI
FMCGNF,JH93934,JH,1,93934,Toor Dal Loose | 1Kg,STPLS,Super KVI
FMCGNF,CG93934,CG,3,93934,Toor Dal Loose | 1Kg,STPLS,Super KVI
FMCGNF,WB93934,WB,2,93934,Toor Dal Loose | 1Kg,STPLS,Super KVI
FMCGNF,WB96272,WB,2,96272,Tulsi Bhog Rice Loose 1 Kg,STPLS,KVI
FMCGNF,WB95356,WB,2,95356,Wheat Atta 1 Kg Loose,STPLS,Super KVI
FMCGNF,JH95356,JH,1,95356,Wheat Atta 1 Kg Loose,STPLS,Super KVI
FMCGNF,CG95356,CG,3,95356,Wheat Atta 1 Kg Loose,STPLS,Super KVI
FMCGNF,JH90513,JH,1,90513,White Crystal Sugar | 1 Kg | Pack of 1,STPLS,Super KVI
FMCGNF,WB90513,WB,2,90513,White Crystal Sugar | 1 Kg | Pack of 1,STPLS,Super KVI
FMCGNF,CG90513,CG,3,90513,White Crystal Sugar | 1 Kg | Pack of 1,STPLS,Super KVI
FMCGNF,CG79085,CG,3,79085,White Platinum Super Rice 26 Kg,STPLS,KVI
FMCGNF,WB95367,WB,2,95367,Whole Grain Basmati Rice 1 Kg Loose,STPLS,KVI
FMCGNF,JH95367,JH,1,95367,Whole Grain Basmati Rice 1 Kg Loose,STPLS,KVI
FMCGNF,JH4286,JH,1,4286,Surf Excel Easy Wash Detergent Powder | 1 Kg | Pack of 1,FMCGNF,KVI
FMCGNF,JH838,JH,1,838,Active Wheel 2 in 1 Clean & Fresh Detergent Powder 1kg,FMCGNF,KVI
FMCGNF,JH8080,JH,1,8080,Surf Excel Easy Wash 500g,FMCGNF,KVI
FMCGNF,CG4286,CG,3,4286,Surf Excel Easy Wash Detergent Powder | 1 Kg | Pack of 1,FMCGNF,KVI
FMCGNF,WB4286,WB,2,4286,Surf Excel Easy Wash Detergent Powder | 1 Kg | Pack of 1,FMCGNF,KVI
FMCGNF,WB14334,WB,2,14334,Sunlight Detergent Powder 1 kg,FMCGNF,KVI
FMCGNF,WB8080,WB,2,8080,Surf Excel Easy Wash 500g,FMCGNF,KVI
FMCGNF,JH5056,JH,1,5056,Surf Excel Easy Wash Detergent Powder 1.5 Kg,FMCGNF,KVI
FMCGNF,CG10588,CG,3,10588,Ghadi Detergent Powder 1 Kg,FMCGNF,KVI
FMCGNF,CG22682,CG,3,22682,Ghadi Detergent Powder 3 Kg,FMCGNF,KVI
FMCGNF,WB76434,WB,2,76434,Good Knight Gold Flash Mosquito Repellent Refill 45ml 2N,FMCGNF,KVI
FMCGNF,JH840,JH,1,840,Active Wheel 2in1 Detergent Powder 500g,FMCGNF,KVI
FMCGNF,JH8328,JH,1,8328,Harpic Power Plus Original Toilet Cleaner 500ml,FMCGNF,KVI
FMCGNF,JH22682,JH,1,22682,Ghadi Detergent Powder 3 Kg,FMCGNF,KVI
FMCGNF,JH86569,JH,1,86569,Lux Ultimate Glow Jasmine Vitamin C+E Soap 100g*4N,FMCGNF,KVI
FMCGNF,WB96128,WB,2,96128,Safed Detergent Powder Pouch 1 Kg,FMCGNF,KVI
FMCGNF,CG838,CG,3,838,Active Wheel 2 in 1 Clean & Fresh Detergent Powder 1kg,FMCGNF,KVI
FMCGNF,CG8080,CG,3,8080,Surf Excel Easy Wash 500g,FMCGNF,KVI
FMCGNF,WB17443,WB,2,17443,Sunlight Detergent Powder Pouch 500g,FMCGNF,KVI
FMCGNF,JH10588,JH,1,10588,Ghadi Detergent Powder 1 Kg,FMCGNF,KVI
FMCGNF,JH15846,JH,1,15846,Surf Excel Detergent Bar | 200g x 4 | Pack of 4,FMCGNF,KVI
FMCGNF,JH23525,JH,1,23525,Sensodyne Sensitive Soft Toothbrush | Buy 2 Get 1 Free | Pack of 3,FMCGNF,KVI
FMCGNF,WB5026,WB,2,5026,Sensodyne Toothpaste Fresh Gel 150g,FMCGNF,KVI
FMCGNF,WB8328,WB,2,8328,Harpic Power Plus Original Toilet Cleaner 500ml,FMCGNF,KVI
FMCGNF,JH1513,JH,1,1513,Dettol Original Soap Bar 5 X 100g Set 4+1,FMCGNF,KVI
FMCGNF,WB8063,WB,2,8063,Harpic Power Plus 10X Max Toilet Cleaner 900ml,FMCGNF,KVI
FMCGNF,JH82422,JH,1,82422,Stayfree Secure Cottony Extra Large 18N,FMCGNF,KVI
FMCGNF,JH8063,JH,1,8063,Harpic Power Plus 10X Max Toilet Cleaner 900ml,FMCGNF,KVI
