source,state,item_code,map_value,map_type,map_source,display_name,kvi_tag,mrp,current_sp
FMCGF,West Bengal,10098,17.20005,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,4634,17.20005,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,26382,17.20005,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,898,17.20005,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,11727,17.199,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,4666,17.199,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,4646,17.199,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,26382,17.199,map_including_gst,MAP_BACKFILL,,,,
FMCGF,West Bengal,10287,17.19795,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,10290,17.19795,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,10289,17.19795,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,10288,17.19795,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,4634,17.19795,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,4668,17.1969,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,4639,17.19585,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,4668,17.19585,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,10287,17.1948,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,4646,17.1948,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,12508,17.1948,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,10288,17.1927,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,8334,17.1906,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,10289,17.1885,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,4637,17.1444,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,23169,17.13285,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Chhattisgarh,4639,17.09295,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,4634,17.0919,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,4637,17.09085,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,10287,17.09085,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,8334,17.08875,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,4668,17.0877,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,10290,17.0877,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,80407,17.08506897,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,4666,17.0835,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,10288,17.07615,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Chhattisgarh,4646,17.0625,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,80407,17.0226,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,12431,17.0148,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,102064,17.0037,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,102063,17.00265,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,14083,16.9995,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,102063,16.9995,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,102064,16.9995,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,8346,16.9988,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,8346,16.9988,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,13339,16.99845,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,28818,16.99845,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,13332,16.99845,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,95165,16.99845,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,92129,16.9974,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,86557,16.9974,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,8346,16.996,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,3329,16.996,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,92129,16.9953,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,14083,16.9953,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,13339,16.9932,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,95165,16.99215,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,10284,16.99215,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,92129,16.99215,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,95165,16.99005,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,10285,16.989,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,13339,16.989,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,80407,16.9827,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,13332,16.9785,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,12431,16.9617,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Chhattisgarh,833,16.947,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Chhattisgarh,834,16.947,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Jharkhand,833,16.9428,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,23882,16.9197,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,97694,16.90872727,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,1342,16.8014,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,38839,16.8,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,1342,16.8,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,4694,16.8,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,4910,16.8,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,66854,16.8,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,104004,16.77588292,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,793,16.77585,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,23882,16.68555,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,8334,16.6845,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,3329,16.604,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,28818,16.6005,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,99784,16.56332639,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,793,16.5249,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,72102,16.506,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,104609,16.4955,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,46441,16.4913,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,67160,16.4724,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,23249,16.39995,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,92367,16.3905,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Jharkhand,92367,16.3905,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,12723,16.3695,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,12723,16.3674,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,10098,16.35585,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,22286,16.3338,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,29305,16.3275,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,29305,16.3275,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,4910,16.2946,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,4694,16.289,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,66854,16.2722,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,23249,16.2624,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,104223,16.254,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,71217,16.254,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,67162,16.24455,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,67160,16.2435,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,67160,16.24245,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,67161,16.2288,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,103208,16.2099,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,68166,16.20255,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,67161,16.1742,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,755,16.13745,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,104222,16.1259,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,67162,16.07445,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,681,16.0734,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,30683,16.044,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,30683,16.023,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,680,16.0125,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,88334,16.002,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,88336,16.002,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Jharkhand,97973,16.002,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,104115,16.002,map_including_gst,MAP_BACKFILL,,,,
FMCGF,West Bengal,88334,16.002,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Jharkhand,88349,16.00095,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,103209,16.00095,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,102089,16.00095,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,4504,16.0008,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,4504,16.0008,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,99623,16,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,4504,15.99844,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,721,15.94635,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,104,15.90015,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,109,15.90015,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,109,15.90015,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,104223,15.8949,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Chhattisgarh,98,15.8928,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,95284,15.8445,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,1588,15.83324,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,104954,15.80055,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,33098,15.75,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,83920,15.75,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,82332,15.75,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,726,15.73005,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,681,15.71955,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,46932,15.65152,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,97757,15.63827623,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,13463,15.603,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,3210,15.60195,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,726,15.6009,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,93818,15.5988,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,14927,15.5505,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,14056,15.5505,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,14927,15.5505,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Jharkhand,14056,15.5505,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,14927,15.5505,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,103209,15.52425,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,14056,15.519,map_including_gst,MAP_BACKFILL,,,,
FMCGF,West Bengal,4675,15.48015,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,12032,15.43322,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,938,15.404,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,42830,15.38985,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,97503,15.3496,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,102056,15.3496,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,97500,15.3496,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,102056,15.344,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,97503,15.344,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,97500,15.344,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,102056,15.344,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,721,15.288,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,31595,15.225,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,84395,15.21,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,13730,15.1536,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,104460,15.0087,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,3270,15.0045,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,104963,15.0045,map_including_gst,MAP_BACKFILL,,,,
FMCGF,West Bengal,92264,15.0003,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,95036,15.0003,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,95034,15.0003,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,97694,15,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,102222,15,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,27141,14.99925,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,92264,14.99925,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,96876,14.9982,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,100261,14.9978,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,95034,14.99505,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,95036,14.99505,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,95036,14.99505,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,95034,14.99505,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,85009,14.994,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,92264,14.994,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,680,14.9646,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,3270,14.9625,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,938,14.942,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,96876,14.91945,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,93837,14.88585,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,938,14.859,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,103821,14.805,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,103824,14.805,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,82332,14.78925,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,82332,14.78925,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,4675,14.75145,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,4583,14.7399,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,93837,14.7273,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,93837,14.721,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,78066,14.7,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,97359,14.6916,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,68666,14.595,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,95422,14.49984,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,97694,14.45855072,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,96166,14.4,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,70035,14.35035,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Jharkhand,70035,14.3493,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Chhattisgarh,10173,14.24325,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,3123,14.22003333,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,3140,14.21750975,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,13919,14.049,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,3210,14.04585,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,93818,14.04165,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,13919,14.0406,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,84019,14.032,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,15769,14.0175,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Jharkhand,90556,14,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,95588,14,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,97466,14,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,78955,13.98772,map_including_gst,MAP_BACKFILL,,,,
FMCGF,West Bengal,103208,13.9818,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,103208,13.9125,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,793,13.8999,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,10089,13.86,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,865,13.797,map_including_gst,MAP_BACKFILL,,,,
FMCGF,West Bengal,99784,13.78672597,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,13461,13.7655,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,13461,13.76235,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,97475,13.75,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,3325,13.6458,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,103201,13.62165,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,701,13.61115,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,701,13.5723,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,3076,13.5135,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,3076,13.51245,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,3076,13.5114,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,903,13.503,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,903,13.503,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,701,13.46998275,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,3189,13.34235,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,3189,13.33395,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,50199,13.251,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,97428,13.251,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,22297,13.20184,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,50199,13.19955,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,100851,13.19955,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,9628,13.19948,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,50199,13.1985,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,9628,13.1924,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,97757,13.1519694,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,97429,13.125,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Jharkhand,97428,13.12185,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,3189,13.0872,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,2876,13.05045,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,104810,12.9977,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,104811,12.9977,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,100301,12.9918,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,903,12.9003,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,3325,12.86355,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,76734,12.84885,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,23258,12.8415,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,23258,12.75015,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,71091,12.74863333,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,3266,12.72915,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,29559,12.70978,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,29559,12.70978,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,95553,12.64905028,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,97868,12.6399,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,3325,12.6,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,97857,12.6,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,104276,12.6,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Chhattisgarh,97855,12.6,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,97855,12.6,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,796,12.6,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,796,12.59055,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,13410,12.44985,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,10819,12.3291,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,15769,12.21255,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,755,12.1233,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,103201,12.08865,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,91727,12.02145,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,104770,12.0015,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,29881,12.0015,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,46933,12.0006,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,22297,12.0006,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,29881,12.00045,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Jharkhand,97753,12,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,97729,12,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,46933,11.99942,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,97976,11.99835,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,86537,11.99824,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,10976,11.991,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Chhattisgarh,796,11.9721,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Chhattisgarh,86537,11.96992,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,2870,11.8545,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,16292,11.85345,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,777,11.67999808,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,103706,11.6025,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,103707,11.58885,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,22290,11.55,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,777,11.5038,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,97696,11.5,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Chhattisgarh,87904,11.48175,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,97393,11.3505,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,76734,11.2875,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,98470,11.2497,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Chhattisgarh,15769,11.24865,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,98468,11.2455,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,98467,11.2455,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,98467,11.2455,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,98469,11.2455,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,96168,11.07015,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Jharkhand,86846,11.01765,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,101094,11,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,97757,11,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,8319,10.9976,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,97393,10.97355,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,68667,10.9515,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,8319,10.9268,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,16232,10.7604,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,16232,10.7562,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,23224,10.5,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,104707,10.5,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,86785,10.5,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,95587,10.5,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,643,10.4139,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,84395,10.397,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,89897,10.36666667,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,103860,10.31205,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Jharkhand,103860,10.31205,map_including_gst,MAP_BACKFILL,,,,
