source,Key,State,Marketed By,Brand,Item Code,Item Name,System MRP,MRP by Vendor,GKM (TOT Margin),GRN Margin,April invoice Landing,April Offer %,April Offer Rs.,April Final Landing,Promo Type,Category,Sub Category,Leaf Category,Apr 26 invoice Landing,Apr 26 Offer %,Apr 26 Offer Rs.,Apr 26 Final Landing,Offer Link,On Pack Selling Price,KEY,STATE,item_code,item_name,master_category,category,sub_category,tez_store_id,store_name,city,state,business_type,offer_creation_date,offer_id,group_id,campaign_name,title,offer_code,display_name,type,channel,offer_start,offer_end,offer_amountreward,offer_percentagereward,MRP,OFFER VALUE,FINAL SP WITH OFFER
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,WB104862,WB,104862,On1y Kings Mix 5 in 1 200g (Pet),STPLS,Specialty Staples,After Meal,297,AM Dumdum KOL,Kolkata,West Bengal,OMNI_CHANNEL,4-4-2026,OF-17752930685967-89,"19,008",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_WB,,,SKU,,"4-4-2026, 2:23 pm","30-4-2026, 11:23 pm",,50%,280,140,140
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,WB14483,WB,14483,On1y Pink Salt Powder - 1 Kg,STPLS,"Salt, Sugar & Sweeteners",Salt,297,AM Dumdum KOL,Kolkata,West Bengal,OMNI_CHANNEL,4-4-2026,OF-17752930685971-93,"19,008",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_WB,,,SKU,,"4-4-2026, 2:23 pm","30-4-2026, 11:23 pm",,25%,119,29.75,89.25
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,WB70383,WB,70383,Organic Tattva Organic Masoor Malka Whole - 500g,STPLS,Pulses,Masoor,297,AM Dumdum KOL,Kolkata,West Bengal,OMNI_CHANNEL,4-4-2026,OF-17752930685917-44,"19,008",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_WB,,,SKU,,"4-4-2026, 2:23 pm","30-4-2026, 11:23 pm",,17%,145,24.65,120.35
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,WB86207,WB,86207,DNV Kalai Bori - 100g,STPLS,Specialty Staples,Dal Bari,297,AM Dumdum KOL,Kolkata,West Bengal,OMNI_CHANNEL,4-4-2026,OF-17752930685892-22,"19,008",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_WB,,,SKU,,"4-4-2026, 2:23 pm","30-4-2026, 11:23 pm",,12%,45,5.4,39.6
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,WB70328,WB,70328,Organic Tattva Organic Bajra Flour - 500g,STPLS,Flours & Grains,Flours,297,AM Dumdum KOL,Kolkata,West Bengal,OMNI_CHANNEL,4-4-2026,OF-17752930685911-38,"19,008",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_WB,,,SKU,,"4-4-2026, 2:23 pm","30-4-2026, 11:23 pm",,17%,75,12.75,62.25
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,WB3209,WB,3209,Smith & Jones Sahi Paneer Masala Mix - 20g,STPLS,Masalas & Spices,Blended Masala,297,AM Dumdum KOL,Kolkata,West Bengal,OMNI_CHANNEL,4-4-2026,OF-17752938350704-20,"19,011",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_WB_rs_rev,,,SKU,,"4-4-2026, 2:39 pm","30-4-2026, 11:39 pm",2,,10,2,8
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,CG95292,CG,95292,DNV Kala Jeera - 50g,STPLS,Masalas & Spices,Whole Spices,244,AM AVANTI VIHAR RPR,Raipur,Chhattisgarh,OMNI_CHANNEL,4-4-2026,OF-17752921460525-115,"19,005",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_CG,,,SKU,,"4-4-2026, 2:05 pm","30-4-2026, 10:05 pm",,5%,,,
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,CG95283,CG,95283,DNV Methi - 100g,STPLS,Masalas & Spices,Whole Spices,244,AM AVANTI VIHAR RPR,Raipur,Chhattisgarh,OMNI_CHANNEL,4-4-2026,OF-17752921460533-122,"19,005",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_CG,,,SKU,,"4-4-2026, 2:05 pm","30-4-2026, 10:05 pm",,12%,,,
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,CG95826,CG,95826,JK Curry Powder Masala - 50g,STPLS,Masalas & Spices,Blended Masala,244,AM AVANTI VIHAR RPR,Raipur,Chhattisgarh,OMNI_CHANNEL,4-4-2026,OF-17752921460503-88,"19,005",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_CG,,,SKU,,"4-4-2026, 2:05 pm","30-4-2026, 10:05 pm",,15%,,,
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,WB2569,WB,2569,Sunrise Biryani Masala - 25g,STPLS,Masalas & Spices,Blended Masala,297,AM Dumdum KOL,Kolkata,West Bengal,OMNI_CHANNEL,4-4-2026,OF-17752930685978-100,"19,008",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_WB,,,SKU,,"4-4-2026, 2:23 pm","30-4-2026, 11:23 pm",,5%,46,2.3,43.7
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,WB70385,WB,70385,Organic Tattva Organic Chana Dal - 500g,STPLS,Pulses,Chana,297,AM Dumdum KOL,Kolkata,West Bengal,OMNI_CHANNEL,4-4-2026,OF-17752930685919-45,"19,008",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_WB,,,SKU,,"4-4-2026, 2:23 pm","30-4-2026, 11:23 pm",,17%,120,20.4,99.6
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,WB70329,WB,70329,Organic Tattva Organic Multigrain Flour - 1Kg,STPLS,Flours & Grains,Flours,297,AM Dumdum KOL,Kolkata,West Bengal,OMNI_CHANNEL,4-4-2026,OF-17752930685915-42,"19,008",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_WB,,,SKU,,"4-4-2026, 2:23 pm","30-4-2026, 11:23 pm",,17%,,,
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,CG951,CG,951,Anik Ghee Tetra Pack - 1L,STPLS,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,244,AM AVANTI VIHAR RPR,Raipur,Chhattisgarh,OMNI_CHANNEL,4-4-2026,OF-17752949004488-1,"19,015",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_cg,,,SKU,,"4-4-2026, 2:56 pm","30-4-2026, 11:56 pm",15,,775,15,760
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,JH43034,JH,43034,Organic Tattva Moong Dal Yellow Split - 500g,STPLS,Pulses,Moong,4,ASM AG Colony Kadru,Ranchi,Jharkhand,OMNI_CHANNEL,4-4-2026,OF-17752916787282-3,"19,004",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_JH,,,SKU,,"4-4-2026, 1:50 pm","30-4-2026, 11:54 pm",,14%,155,21.7,133.3
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,JH28709,JH,28709,Organic Tattva Organic Ragi Flour - 500g,STPLS,Flours & Grains,Flours,4,ASM AG Colony Kadru,Ranchi,Jharkhand,OMNI_CHANNEL,4-4-2026,OF-17752916787291-13,"19,004",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_JH,,,SKU,,"4-4-2026, 1:50 pm","30-4-2026, 11:54 pm",,17%,95,16.15,78.85
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,WB2653,WB,2653,Tata Sampann Unpolished Moong Dal - 1Kg,STPLS,Pulses,Moong,297,AM Dumdum KOL,Kolkata,West Bengal,OMNI_CHANNEL,4-4-2026,OF-17752930685962-84,"19,008",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_WB,,,SKU,,"4-4-2026, 2:23 pm","30-4-2026, 11:23 pm",,10%,,,
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,WB68159,WB,68159,Bambino Ginger Garlic Paste - 200g,STPLS,Masalas & Spices,Cooking Pastes & Pure,297,AM Dumdum KOL,Kolkata,West Bengal,OMNI_CHANNEL,4-4-2026,OF-17752938350690-5,"19,011",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_WB_rs_rev,,,SKU,,"4-4-2026, 2:39 pm","30-4-2026, 11:39 pm",26,,65,26,39
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,JH95263,JH,95263,DNV Yellow Mustard Seed - 100g,STPLS,Masalas & Spices,Whole Spices,4,ASM AG Colony Kadru,Ranchi,Jharkhand,OMNI_CHANNEL,4-4-2026,OF-17752916787333-47,"19,004",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_JH,,,SKU,,"4-4-2026, 1:50 pm","30-4-2026, 11:54 pm",,10%,,,
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,WB70593,WB,70593,Organic Tattva Poha 500g,STPLS,Rice & Rice Products,Poha,297,AM Dumdum KOL,Kolkata,West Bengal,OMNI_CHANNEL,4-4-2026,OF-17752930685914-41,"19,008",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_WB,,,SKU,,"4-4-2026, 2:23 pm","30-4-2026, 11:23 pm",,17%,89,15.13,73.87
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,WB16621,WB,16621,Tata Sampann Unpolished Kala Chana - 500g,STPLS,Pulses,Chana,297,AM Dumdum KOL,Kolkata,West Bengal,OMNI_CHANNEL,4-4-2026,OF-17752930685960-82,"19,008",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_WB,,,SKU,,"4-4-2026, 2:23 pm","30-4-2026, 11:23 pm",,10%,73,7.3,65.7
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,WB70389,WB,70389,Organic Tattva Organic Suji - 500g,STPLS,Flours & Grains,Sooji & Daliya,297,AM Dumdum KOL,Kolkata,West Bengal,OMNI_CHANNEL,4-4-2026,OF-17752930685921-47,"19,008",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_WB,,,SKU,,"4-4-2026, 2:23 pm","30-4-2026, 11:23 pm",,17%,,,
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,JH14690,JH,14690,Sundrop Heart Oil - 1L,STPLS,"Oil, Ghee & Vanaspati",Health Oil,4,ASM AG Colony Kadru,Ranchi,Jharkhand,OMNI_CHANNEL,4-4-2026,OF-17752949809466-8,"19,016",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_WB_jh_rev,,,SKU,,"4-4-2026, 2:59 pm","30-4-2026, 11:59 pm",5,,225,5,220
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,WB102688,WB,102688,Biswa Bangla Tulaipunji Rice | 400g | Pack of 1,STPLS,Rice & Rice Products,Non Basmati Rice,297,AM Dumdum KOL,Kolkata,West Bengal,OMNI_CHANNEL,4-4-2026,OF-17752938350692-7,"19,011",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_WB_rs_rev,,,SKU,,"4-4-2026, 2:39 pm","30-4-2026, 11:39 pm",50,,199,50,149
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,CG86207,CG,86207,DNV Kalai Bori - 100g,STPLS,Specialty Staples,Dal Bari,244,AM AVANTI VIHAR RPR,Raipur,Chhattisgarh,OMNI_CHANNEL,4-4-2026,OF-17752921460535-124,"19,005",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_CG,,,SKU,,"4-4-2026, 2:05 pm","30-4-2026, 10:05 pm",,12%,,,
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,JH79016,JH,79016,DNV Jeera - 50g,STPLS,Masalas & Spices,Whole Spices,4,ASM AG Colony Kadru,Ranchi,Jharkhand,OMNI_CHANNEL,4-4-2026,OF-17752916787313-37,"19,004",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_JH,,,SKU,,"4-4-2026, 1:50 pm","30-4-2026, 11:54 pm",,25%,,,
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,JH95275,JH,95275,DNV Sabudana - 250g,STPLS,Specialty Staples,Upwas Essentials,4,ASM AG Colony Kadru,Ranchi,Jharkhand,OMNI_CHANNEL,4-4-2026,OF-17752916787314-38,"19,004",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_JH,,,SKU,,"4-4-2026, 1:50 pm","30-4-2026, 11:54 pm",,15%,,,
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,JH95293,JH,95293,DNV Dry Red Chilli Whole - 100g,STPLS,Masalas & Spices,Whole Spices,4,ASM AG Colony Kadru,Ranchi,Jharkhand,OMNI_CHANNEL,4-4-2026,OF-17752916787310-33,"19,004",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_JH,,,SKU,,"4-4-2026, 1:50 pm","30-4-2026, 11:54 pm",,12%,,,
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,JH70593,JH,70593,Organic Tattva Poha 500g,STPLS,Rice & Rice Products,Poha,4,ASM AG Colony Kadru,Ranchi,Jharkhand,OMNI_CHANNEL,4-4-2026,OF-17752916787296-18,"19,004",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_JH,,,SKU,,"4-4-2026, 1:50 pm","30-4-2026, 11:54 pm",,17%,89,15.13,73.87
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,WB67581,WB,67581,Suhana Chicken Tandoori Mix - 100g,STPLS,Masalas & Spices,Blended Masala,297,AM Dumdum KOL,Kolkata,West Bengal,OMNI_CHANNEL,4-4-2026,OF-17752930685933-58,"19,008",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_WB,,,SKU,,"4-4-2026, 2:23 pm","30-4-2026, 11:23 pm",,7%,,,
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,WB97138,WB,97138,On1y Madrasi Saunf | 150g | Pack of 1,STPLS,Specialty Staples,After Meal,297,AM Dumdum KOL,Kolkata,West Bengal,OMNI_CHANNEL,4-4-2026,OF-17752930685974-95,"19,008",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_WB,,,SKU,,"4-4-2026, 2:23 pm","30-4-2026, 11:23 pm",,33%,,,
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,WB104859,WB,104859,On1y Peri Peri Cheese Mix 130g,STPLS,Masalas & Spices,Herbs & Seasonings,297,AM Dumdum KOL,Kolkata,West Bengal,OMNI_CHANNEL,4-4-2026,OF-17752930685964-86,"19,008",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_WB,,,SKU,,"4-4-2026, 2:23 pm","30-4-2026, 11:23 pm",,50%,159,79.5,79.5
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,JH77977,JH,77977,Organic Tattva Organic Maize Flour - 500g,STPLS,Flours & Grains,Flours,4,ASM AG Colony Kadru,Ranchi,Jharkhand,OMNI_CHANNEL,4-4-2026,OF-17752916787365-81,"19,004",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_JH,,,SKU,,"4-4-2026, 1:50 pm","30-4-2026, 11:54 pm",,17%,,,
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,CG101722,CG,101722,Bambino Roasted Dalia - 500g,STPLS,Flours & Grains,Sooji & Daliya,244,AM AVANTI VIHAR RPR,Raipur,Chhattisgarh,OMNI_CHANNEL,4-4-2026,OF-17752949004491-4,"19,015",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_cg,,,SKU,,"4-4-2026, 2:56 pm","30-4-2026, 11:56 pm",9,,,9,
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,CG2572,CG,2572,Tata Sampann Chicken Masala - 100g,STPLS,Masalas & Spices,Blended Masala,244,AM AVANTI VIHAR RPR,Raipur,Chhattisgarh,OMNI_CHANNEL,4-4-2026,OF-17752921460460-47,"19,005",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_CG,,,SKU,,"4-4-2026, 2:05 pm","30-4-2026, 10:05 pm",,33%,97,32.01,64.99
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,CG101504,CG,101504,DNV Garlic Paste - 100g,STPLS,Masalas & Spices,Cooking Pastes & Pure,244,AM AVANTI VIHAR RPR,Raipur,Chhattisgarh,OMNI_CHANNEL,4-4-2026,OF-17752921460538-128,"19,005",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_CG,,,SKU,,"4-4-2026, 2:05 pm","30-4-2026, 10:05 pm",,25%,,,
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,JH70602,JH,70602,Organic Tattva Organic Jaggery Powder - 500g,STPLS,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,4,ASM AG Colony Kadru,Ranchi,Jharkhand,OMNI_CHANNEL,4-4-2026,OF-17752916787289-10,"19,004",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_JH,,,SKU,,"4-4-2026, 1:50 pm","30-4-2026, 11:54 pm",,17%,90,15.3,74.7
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,JH95276,JH,95276,DNV Ajwain - 100g,STPLS,Masalas & Spices,Whole Spices,4,ASM AG Colony Kadru,Ranchi,Jharkhand,OMNI_CHANNEL,4-4-2026,OF-17752916787313-36,"19,004",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_JH,,,SKU,,"4-4-2026, 1:50 pm","30-4-2026, 11:54 pm",,12%,,,
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,WB11329,WB,11329,Suhana Mutton BIriyani Mix - 50g,STPLS,Masalas & Spices,Blended Masala,297,AM Dumdum KOL,Kolkata,West Bengal,OMNI_CHANNEL,4-4-2026,OF-17752930685935-61,"19,008",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_WB,,,SKU,,"4-4-2026, 2:23 pm","30-4-2026, 11:23 pm",,7%,,,
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,JH951,JH,951,Anik Ghee Tetra Pack - 1L,STPLS,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,4,ASM AG Colony Kadru,Ranchi,Jharkhand,OMNI_CHANNEL,4-4-2026,OF-17752949809458-1,"19,016",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_WB_jh_rev,,,SKU,,"4-4-2026, 2:59 pm","30-4-2026, 11:59 pm",15,,775,15,760
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,CG43115,CG,43115,Sunrise Pure Mustard & Poppy Seed Powder - 50g,STPLS,Masalas & Spices,Blended Masala,244,AM AVANTI VIHAR RPR,Raipur,Chhattisgarh,OMNI_CHANNEL,4-4-2026,OF-17752921460493-77,"19,005",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_CG,,,SKU,,"4-4-2026, 2:05 pm","30-4-2026, 10:05 pm",,5%,,,
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,JH95828,JH,95828,JK Jeera Powder - 100g,STPLS,Masalas & Spices,Straight Powder,4,ASM AG Colony Kadru,Ranchi,Jharkhand,OMNI_CHANNEL,4-4-2026,OF-17752916787349-63,"19,004",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_JH,,,SKU,,"4-4-2026, 1:50 pm","30-4-2026, 11:54 pm",,10%,,,
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,JH74017,JH,74017,Kapiva Kerala Virgin Coconut Oil - 250ml,STPLS,"Oil, Ghee & Vanaspati",Other Edible Oil,4,ASM AG Colony Kadru,Ranchi,Jharkhand,OMNI_CHANNEL,4-4-2026,OF-17752916787375-92,"19,004",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_JH,,,SKU,,"4-4-2026, 1:50 pm","30-4-2026, 11:54 pm",,18%,279,50.22,228.78
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,WB95292,WB,95292,DNV Kala Jeera - 50g,STPLS,Masalas & Spices,Whole Spices,297,AM Dumdum KOL,Kolkata,West Bengal,OMNI_CHANNEL,4-4-2026,OF-17752930685883-16,"19,008",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_WB,,,SKU,,"4-4-2026, 2:23 pm","30-4-2026, 11:23 pm",,5%,31,1.55,29.45
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,WB77983,WB,77983,Organic Tattva Organic Rice Flour - 500g,STPLS,Flours & Grains,Flours,297,AM Dumdum KOL,Kolkata,West Bengal,OMNI_CHANNEL,4-4-2026,OF-17752930685927-53,"19,008",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_WB,,,SKU,,"4-4-2026, 2:23 pm","30-4-2026, 11:23 pm",,17%,70,11.9,58.1
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,JH70328,JH,70328,Organic Tattva Organic Bajra Flour - 500g,STPLS,Flours & Grains,Flours,4,ASM AG Colony Kadru,Ranchi,Jharkhand,OMNI_CHANNEL,4-4-2026,OF-17752916787293-15,"19,004",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_JH,,,SKU,,"4-4-2026, 1:50 pm","30-4-2026, 11:54 pm",,17%,75,12.75,62.25
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,WB80142,WB,80142,Organic Tattva Cumin Whole - 100g,STPLS,Masalas & Spices,Whole Spices,297,AM Dumdum KOL,Kolkata,West Bengal,OMNI_CHANNEL,4-4-2026,OF-17752930685913-40,"19,008",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_WB,,,SKU,,"4-4-2026, 2:23 pm","30-4-2026, 11:23 pm",,17%,85,14.45,70.55
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,WB95273,WB,95273,DNV Souff - 100g,STPLS,Masalas & Spices,Whole Spices,297,AM Dumdum KOL,Kolkata,West Bengal,OMNI_CHANNEL,4-4-2026,OF-17752930685871-5,"19,008",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_WB,,,SKU,,"4-4-2026, 2:23 pm","30-4-2026, 11:23 pm",,15%,62,9.3,52.7
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,WB29664,WB,29664,Tata Sampann Unpolished Green Moong Dal Whole - 500g,STPLS,Pulses,Moong,297,AM Dumdum KOL,Kolkata,West Bengal,OMNI_CHANNEL,4-4-2026,OF-17752930685958-80,"19,008",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_WB,,,SKU,,"4-4-2026, 2:23 pm","30-4-2026, 11:23 pm",,10%,99,9.9,89.1
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,JH16429,JH,16429,Sunrise Pure Chana Masala - 50g,STPLS,Masalas & Spices,Blended Masala,4,ASM AG Colony Kadru,Ranchi,Jharkhand,OMNI_CHANNEL,4-4-2026,OF-17752916787415-132,"19,004",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_JH,,,SKU,,"4-4-2026, 1:50 pm","30-4-2026, 11:54 pm",,5%,,,
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,WB3208,WB,3208,Smith & Jones Pasta Masala - 9g - Pack of 12,STPLS,Masalas & Spices,Blended Masala,297,AM Dumdum KOL,Kolkata,West Bengal,OMNI_CHANNEL,4-4-2026,OF-17752938350703-19,"19,011",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_WB_rs_rev,,,SKU,,"4-4-2026, 2:39 pm","30-4-2026, 11:39 pm",1,,,1,
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,CG102688,CG,102688,Biswa Bangla Tulaipunji Rice | 400g | Pack of 1,STPLS,Rice & Rice Products,Non Basmati Rice,244,AM AVANTI VIHAR RPR,Raipur,Chhattisgarh,OMNI_CHANNEL,4-4-2026,OF-17752949004493-7,"19,015",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_cg,,,SKU,,"4-4-2026, 2:56 pm","30-4-2026, 11:56 pm",50,,,50,
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,CG80718,CG,80718,Organic Tattva Organic Gluten Free Cinnamon - 50g,STPLS,Masalas & Spices,Whole Spices,244,AM AVANTI VIHAR RPR,Raipur,Chhattisgarh,OMNI_CHANNEL,4-4-2026,OF-17752921460442-26,"19,005",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_CG,,,SKU,,"4-4-2026, 2:05 pm","30-4-2026, 10:05 pm",,17%,,,
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,JH3256,JH,3256,Catch Ginger Garlic Paste Pouch - 200g,STPLS,Masalas & Spices,Cooking Pastes & Pure,4,ASM AG Colony Kadru,Ranchi,Jharkhand,OMNI_CHANNEL,4-4-2026,OF-17752916787378-95,"19,004",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_JH,,,SKU,,"4-4-2026, 1:50 pm","30-4-2026, 11:54 pm",,28%,47,13.16,33.84
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,WB16767,WB,16767,On1y Mixed Herbs - 14g,STPLS,Masalas & Spices,Herbs & Seasonings,297,AM Dumdum KOL,Kolkata,West Bengal,OMNI_CHANNEL,4-4-2026,OF-17752930685973-94,"19,008",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_WB,,,SKU,,"4-4-2026, 2:23 pm","30-4-2026, 11:23 pm",,25%,109,27.25,81.75
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,CG30791,CG,30791,Sunrise Pure Sabji Masala - 50g,STPLS,Masalas & Spices,Blended Masala,244,AM AVANTI VIHAR RPR,Raipur,Chhattisgarh,OMNI_CHANNEL,4-4-2026,OF-17752921460494-78,"19,005",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_CG,,,SKU,,"4-4-2026, 2:05 pm","30-4-2026, 10:05 pm",,5%,,,
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,CG95279,CG,95279,DNV Dalchini - 50g,STPLS,Masalas & Spices,Whole Spices,244,AM AVANTI VIHAR RPR,Raipur,Chhattisgarh,OMNI_CHANNEL,4-4-2026,OF-17752921460528-117,"19,005",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_CG,,,SKU,,"4-4-2026, 2:05 pm","30-4-2026, 10:05 pm",,20%,,,
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,CG97137,CG,97137,On1y Rajwadi Mixture | 170g | Pack of 1,STPLS,Specialty Staples,After Meal,244,AM AVANTI VIHAR RPR,Raipur,Chhattisgarh,OMNI_CHANNEL,4-4-2026,OF-17752921460483-65,"19,005",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_CG,,,SKU,,"4-4-2026, 2:05 pm","30-4-2026, 10:05 pm",,33%,199,65.67,133.33
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,WB81654,WB,81654,Organic Tattva Mustard Oil - 910g,STPLS,"Oil, Ghee & Vanaspati",Other Edible Oil,297,AM Dumdum KOL,Kolkata,West Bengal,OMNI_CHANNEL,4-4-2026,OF-17752930685904-31,"19,008",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_WB,,,SKU,,"4-4-2026, 2:23 pm","30-4-2026, 11:23 pm",,17%,349,60.0629,288.9371
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,WB13066,WB,13066,Smith & Jones Peri Peri Masala - 75g,STPLS,Masalas & Spices,Blended Masala,297,AM Dumdum KOL,Kolkata,West Bengal,OMNI_CHANNEL,4-4-2026,OF-17752938350706-22,"19,011",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_WB_rs_rev,,,SKU,,"4-4-2026, 2:39 pm","30-4-2026, 11:39 pm",1,,,1,
STPLS,,,,,,,,,,,,,,,,,,,,,,,,,CG3205,CG,3205,Smith & Jones Ginger Garlic Paste - 200g,STPLS,Masalas & Spices,Cooking Pastes & Pure,244,AM AVANTI VIHAR RPR,Raipur,Chhattisgarh,OMNI_CHANNEL,4-4-2026,OF-17752921460458-45,"19,005",Vendor Funded Promos,Vendor_PROMO_staples__3ND_30th_CG,,,SKU,,"4-4-2026, 2:05 pm","30-4-2026, 10:05 pm",,35%,47,16.45,30.55
