item_code,blinkit_url,jio_url
46943,https://blinkit.com/prn/x/prid/458381,https://www.jiomart.com/p/groceries/pond-s-white-beauty-spot-less-fairness-face-wash-with-micro-foam-100-g/490691485
46945,https://blinkit.com/prn/x/prid/661282,https://www.jiomart.com/p/groceries/pramod-jhal-mix-400-g/607530605
46955,https://blinkit.com/prn/x/prid/428667,https://www.jiomart.com/p/groceries/savlon-glycerin-bathing-bar-125-g-pack-of-5/591013554
4696,https://blinkit.com/prn/x/prid/312,https://www.jiomart.com/product/sprite-750-ml-mffmyq-7517896
4697,https://blinkit.com/prn/x/prid/10563,https://www.jiomart.com/p/groceries/thums-up-1-25-l/490375756
4698,https://blinkit.com/prn/x/prid/314,https://www.jiomart.com/product/thums-up-750-ml-mffmxj-7515336
4701,https://blinkit.com/prn/x/prid/314,https://www.jiomart.com/p/groceries/thums-up-750-ml/491085935
4703,https://blinkit.com/prn/x/prid/11383,https://www.jiomart.com/p/groceries/everyuth-walnut-exfoliating-scrub-100-g/490003466
4704,https://blinkit.com/prn/x/prid/11383,https://www.jiomart.com/product/everyuth-natural-glow-orange-peel-off-mask-50-g-mffn0z-7522889
4707,https://blinkit.com/prn/x/prid/544848,https://www.jiomart.com/product/fiama-bearberry-blackcurrant-gel-bar-125-g-pack-of-3-mffmsj-7504618
4708,https://blinkit.com/prn/x/prid/124474,https://www.jiomart.com/product/fiama-blackcurrant-bearberry-shower-gel-250-ml-mffmra-7501956
4709,https://blinkit.com/prn/x/prid/36713,https://www.jiomart.com/p/groceries/fiama-peach-avocado-shower-gel-250-ml/490360971
4711,https://blinkit.com/prn/x/prid/11484,https://www.jiomart.com/p/groceries/garnier-men-acno-fight-anti-pimple-face-wash-100-g/491100947
4712,https://blinkit.com/prn/x/prid/1023,
4713,https://blinkit.com/prn/x/prid/187604,
4714,https://blinkit.com/prn/x/prid/465885,https://www.jiomart.com/product/garnier-men-acno-fight-aniti-pimple-face-wash-50-g-mffn4b-7529890
4724,https://blinkit.com/prn/x/prid/19790,https://www.jiomart.com/product/himalaya-purifying-neem-face-wash-50ml-pack-of-3-mj73xd-50546703
4732,https://blinkit.com/prn/x/prid/30786,https://www.jiomart.com/p/groceries/himalaya-neem-purifying-face-wash-200-ml/490871345
4736,https://blinkit.com/prn/x/prid/19790,https://www.jiomart.com/p/groceries/himalaya-purifying-neem-face-wash-100-ml/490003413
4747,https://blinkit.com/prn/x/prid/96075,
4751,https://blinkit.com/prn/x/prid/95388,https://www.jiomart.com/p/groceries/patanjali-aloe-vera-kanti-body-cleanser-75-g/491061083
4752,https://blinkit.com/prn/x/prid/10792,https://www.jiomart.com/p/groceries/patanjali-neem-kanti-body-cleanser-75-g/491061086
4756,https://blinkit.com/prn/x/prid/11374,https://www.jiomart.com/p/groceries/patanjali-saundarya-face-wash-with-orange-peel-neem-tulsi-aloe-vera-60-g/491061087
4758,https://blinkit.com/prn/x/prid/10855,https://www.jiomart.com/p/groceries/patanjali-haldi-chandan-kanti-body-cleanser-75-g/491061081
4760,https://blinkit.com/prn/x/prid/117517,https://www.jiomart.com/p/groceries/surf-excel-detergent-bar-90-g/490003785
4765,https://blinkit.com/prn/x/prid/209345,https://www.jiomart.com/product/himalaya-complete-care-toothpaste-150-g-mffmuc-7508546
4766,https://blinkit.com/prn/x/prid/83329,https://www.jiomart.com/p/groceries/oral-b-sensitive-whitening-soft-toothbrush/590087198
4774,https://blinkit.com/prn/x/prid/52594,https://www.jiomart.com/product/gowardhan-pure-cow-ghee-500-ml-jar-mffn2d-7525784
4797,https://blinkit.com/prn/x/prid/488340,https://www.jiomart.com/p/groceries/kellogg-s-nuts-delight-muesli-500-g/490478298
4805,https://blinkit.com/prn/x/prid/11102,https://www.jiomart.com/product/parle-hide-seek-chocolate-chip-cookies-100-g-mffn80-7538083
4814,https://blinkit.com/prn/x/prid/263545,https://www.jiomart.com/p/groceries/parle-monaco-biscuits-75-4-g/490087809
4816,https://blinkit.com/prn/x/prid/529328,https://www.jiomart.com/p/groceries/patanjali-nariyal-biscuits-92-85-g/491089330
4821,https://blinkit.com/prn/x/prid/46074,https://www.jiomart.com/product/parle-premium-milk-rusk-182-g-pack-mffmy3-7516548
4826,https://blinkit.com/prn/x/prid/526,https://www.jiomart.com/p/groceries/parle-hide-seek-black-bourbon-vanilla-cream-biscuits-100-g/491061426
4830,https://blinkit.com/prn/x/prid/185368,https://www.jiomart.com/product/britannia-nutri-choice-5-grain-digestive-biscuits-192-g-mffmzk-7518924
4843,https://blinkit.com/prn/x/prid/499977,
4845,https://blinkit.com/prn/x/prid/361357,https://www.jiomart.com/p/groceries/parle-fab-bourbon-chocolate-cream-biscuits-60-g/590033316
4846,https://blinkit.com/prn/x/prid/216915,https://www.jiomart.com/p/groceries/parle-hide-seek-black-bourbon-chocolate-cream-biscuits-100-g/491061427
4853,https://blinkit.com/prn/x/prid/496462,https://www.jiomart.com/p/groceries/parle-g-biscuits-110-g-get-20-g-extra/491539619
4854,https://blinkit.com/prn/x/prid/17710,https://www.jiomart.com/product/parle-marie-biscuits-2632-g-mffnes-7551694
4863,https://blinkit.com/prn/x/prid/263545,https://www.jiomart.com/p/groceries/parle-monaco-salted-biscuits-200-g/490000415
4872,https://blinkit.com/prn/x/prid/660748,
4876,https://blinkit.com/prn/x/prid/16724,
4883,https://blinkit.com/prn/x/prid/11173,
4897,https://blinkit.com/prn/x/prid/216125,https://www.jiomart.com/p/groceries/unibic-oatmeal-digestive-cookies-150-g-buy-1-get-1/491209616
4910,https://blinkit.com/prn/x/prid/549895,https://www.jiomart.com/product/thums-up-250-ml-mffmvf-7510859
4915,https://blinkit.com/prn/x/prid/19652,https://www.jiomart.com/p/groceries/eno-lemon-flavour-fruit-salt-5-g/590119927
4919,https://blinkit.com/prn/x/prid/10841,https://www.jiomart.com/p/groceries/eno-lemon-flavour-fruit-salt-100-g/490020765
4929,https://blinkit.com/prn/x/prid/117641,https://www.jiomart.com/p/groceries/maaza-refresh-mango-drink-125-ml/602533485
4934,https://blinkit.com/prn/x/prid/356,https://www.jiomart.com/product/real-fruit-power-orange-juice-1-l-mffmuf-7508751
4938,https://blinkit.com/prn/x/prid/17489,https://www.jiomart.com/p/groceries/real-mixed-fruit-juice-200-ml/490558558
4939,https://blinkit.com/prn/x/prid/353,https://www.jiomart.com/product/real-fruit-power-mixed-fruit-juice-1-l-mffn81-7538156
4947,https://blinkit.com/prn/x/prid/106,https://www.jiomart.com/product/tata-lite-sodium-curtailed-iodised-salt-1-kg-milcl3-31048831
4949,https://blinkit.com/prn/x/prid/105,https://www.jiomart.com/product/tata-iodised-salt-1-kg-milcl7-31049048
4957,https://blinkit.com/prn/x/prid/96071,https://www.jiomart.com/p/groceries/nivea-shea-smooth-body-lotion-400ml/603212677
4959,https://blinkit.com/prn/x/prid/11352,https://www.jiomart.com/p/groceries/johnson-s-baby-lotion-100-ml/490002044
4972,https://blinkit.com/prn/x/prid/21552,https://www.jiomart.com/product/navratna-ayurvedic-cool-hair-oil-with-9-active-herbal-ingredients-90-ml-mffmrx-7503044
4980,https://blinkit.com/prn/x/prid/378975,https://www.jiomart.com/p/groceries/nihar-naturals-jasmine-coconut-hair-oil-100-ml/490002172
4981,https://blinkit.com/prn/x/prid/378975,https://www.jiomart.com/product/nihar-naturals-shanti-amla-badam-hair-oil-190-ml-mffnba-7545165
4985,https://blinkit.com/prn/x/prid/409629,https://www.jiomart.com/p/groceries/parachute-advansed-aloe-vera-enriched-coconut-hair-oil-150-ml/491229714
4987,https://blinkit.com/prn/x/prid/407479,https://www.jiomart.com/p/groceries/paracute-advance-gold-hair-oil-500-ml/491439592
4988,https://blinkit.com/prn/x/prid/409629,https://www.jiomart.com/p/groceries/parachute-advansed-aloe-vera-enriched-coconut-hair-oil-150-ml/491229714
4993,https://blinkit.com/prn/x/prid/24431,https://www.jiomart.com/p/groceries/parachute-advansed-jasmine-coconut-non-sticky-hair-oil-300-ml/490819089
4996,https://blinkit.com/prn/x/prid/10624,https://www.jiomart.com/p/groceries/parachute-advansed-jasmine-coconut-non-sticky-hair-oil-90-ml/490016062
4999,https://blinkit.com/prn/x/prid/143319,https://www.jiomart.com/p/groceries/patanjali-coconut-oil-200-ml-j-pack-of-3/609390224
5003,https://blinkit.com/prn/x/prid/10607,https://www.jiomart.com/product/parachute-pure-coconut-oil-100-ml-mffmta-7506349
5008,https://blinkit.com/prn/x/prid/328948,https://www.jiomart.com/p/groceries/himalaya-sparkling-white-toothpaste-150-g/611225288
5009,https://blinkit.com/prn/x/prid/328948,https://www.jiomart.com/p/groceries/himalaya-sparkling-white-gel-toothpaste-80-g/491296366
5010,https://blinkit.com/prn/x/prid/417402,https://www.jiomart.com/p/groceries/meswak-complete-oral-care-toothpaste-100-g/490004769
5012,https://blinkit.com/prn/x/prid/74491,https://www.jiomart.com/p/groceries/patanjali-dant-kanti-natural-toothpaste-200-200-100-g/491470555
5013,https://blinkit.com/prn/x/prid/10656,https://www.jiomart.com/product/patanjali-dant-kanti-natural-toothpaste-200-g-mffmsf-7504260
50199,https://blinkit.com/prn/x/prid/440084,https://www.jiomart.com/p/groceries/sunfeast-dark-fantasy-vanilla-fill-cream-biscuits-100-g/490335858
5021,https://blinkit.com/prn/x/prid/366189,https://www.jiomart.com/p/groceries/sensodyne-deep-clean-toothpaste-70-g/491373523
5024,https://blinkit.com/prn/x/prid/267172,https://www.jiomart.com/product/sensodyne-repair-protect-sensitive-toothpaste-100-g-mffn0b-7521394
5026,https://blinkit.com/prn/x/prid/92728,https://www.jiomart.com/product/sensodyne-fresh-gel-toothpast-value-pack-of-2-150-g-mffnde-7548507
5029,https://blinkit.com/prn/x/prid/92727,https://www.jiomart.com/p/groceries/sensodyne-sensitive-fresh-mint-toothpaste-150-g/490959103
5031,https://blinkit.com/prn/x/prid/92727,https://www.jiomart.com/p/groceries/sensodyne-sensitive-fresh-mint-toothpaste-40-g/490766822
5045,https://blinkit.com/prn/x/prid/420172,https://www.jiomart.com/product/liril-lemon-tea-tree-oil-soap-pack-of-4-125-g-each-mffmyg-7517319
5048,https://blinkit.com/prn/x/prid/354606,https://www.jiomart.com/p/groceries/patanjali-lemon-and-wood-ash-super-dishwash-bar-175-g/491184254
5056,https://blinkit.com/prn/x/prid/18555,https://www.jiomart.com/p/groceries/surf-excel-easy-wash-detergent-powder-1-5-kg/490003796
5076,https://blinkit.com/prn/x/prid/403045,
5106,https://blinkit.com/prn/x/prid/68554,
5108,https://blinkit.com/prn/x/prid/425752,https://www.jiomart.com/p/groceries/moreish-brown-bread-400-gm/490887315
5110,https://blinkit.com/prn/x/prid/479316,
5111,https://blinkit.com/prn/x/prid/572152,
5185,https://blinkit.com/prn/x/prid/18555,https://www.jiomart.com/p/groceries/surf-excel-easy-wash-detergent-powder-3-kg/490225940
5190,https://blinkit.com/prn/x/prid/127062,https://www.jiomart.com/product/nutella-hazelnut-spread-with-cocoa-jar-180-g-with-bigger-pack-mj9xc6-61959952
5200,https://blinkit.com/prn/x/prid/10715,https://www.jiomart.com/p/groceries/nestle-everyday-dairy-whitener-200-g-pouch/490188707
5201,https://blinkit.com/prn/x/prid/10715,https://www.jiomart.com/p/groceries/nestle-everyday-dairy-whitener-20-g-pouch/491298071
644,https://blinkit.com/prn/x/prid/525529,https://www.jiomart.com/p/groceries/good-life-ajwain-100-g/491185112
645,https://blinkit.com/prn/x/prid/529846,https://www.jiomart.com/p/groceries/good-life-almonds-100-g/491186623
646,https://blinkit.com/prn/x/prid/526222,https://www.jiomart.com/p/groceries/good-life-almonds-200-g/491186624
650,https://blinkit.com/prn/x/prid/527598,
654,https://blinkit.com/prn/x/prid/525533,https://www.jiomart.com/p/groceries/good-life-cardamom-black-50-g/610840057
657,https://blinkit.com/prn/x/prid/528781,https://www.jiomart.com/p/groceries/good-life-chana-dal-1-kg/491187252
659,https://blinkit.com/prn/x/prid/527583,
660,https://blinkit.com/prn/x/prid/527583,https://www.jiomart.com/product/ahaar-chana-brown-500g-kala-chana-whole-black-gram-mj76s2-50907036
66020,https://blinkit.com/prn/x/prid/496728,
661,https://blinkit.com/prn/x/prid/526234,https://www.jiomart.com/p/groceries/good-life-chironji-100-g/491186642
66207,https://blinkit.com/prn/x/prid/352107,https://www.jiomart.com/p/groceries/exo-ginger-twist-anti-bacterial-round-dishwash-bar-700-g-pack-of-4/590917292
66271,https://blinkit.com/prn/x/prid/18839,https://www.jiomart.com/p/groceries/pears-soft-fresh-soap-with-mint-extracts-125-g-buy-3-get-1-free/491127554
66275,https://blinkit.com/prn/x/prid/587082,https://www.jiomart.com/p/groceries/pro-ease-go-sanitary-pads-xl-15-pcs/611169680
66348,https://blinkit.com/prn/x/prid/60749,https://www.jiomart.com/product/parle-g-original-glucose-biscuits-800-g-mffn9g-7541098
66390,https://blinkit.com/prn/x/prid/716931,
664,https://blinkit.com/prn/x/prid/526241,https://www.jiomart.com/product/dhani-nuts-organic-black-dry-dates-kala-chuhara-traditional-dry-fruit-rich-in-fiber-iron-minerals-for-strength-digestion-and-overall-wellness-pack-of-1-250g-mjsau8-69498443
665,https://blinkit.com/prn/x/prid/526241,https://www.jiomart.com/product/dhani-nuts-premium-yellow-dry-dates-yellow-chuhara-handpicked-dry-fruits-rich-in-iron-fiber-antioxidants-for-immunity-strength-and-vitality-pack-of-1-250g-mjs6y4-69442687
66545,https://blinkit.com/prn/x/prid/587311,https://www.jiomart.com/p/groceries/joy-honey-and-almonds-nourishing-body-lotion-750ml/602252295
66698,https://blinkit.com/prn/x/prid/438914,
66796,https://blinkit.com/prn/x/prid/716299,https://www.jiomart.com/p/groceries/meri-chai-strong-ctc-tea-pouch-250-g/593557855
66809,https://blinkit.com/prn/x/prid/352881,
66854,https://blinkit.com/prn/x/prid/9483,https://www.jiomart.com/p/groceries/limca-250-ml-590008701/491373674
669,https://blinkit.com/prn/x/prid/528791,https://www.jiomart.com/p/groceries/good-life-thick-poha-aval-500-g/491185265
67095,https://blinkit.com/prn/x/prid/18357,https://www.jiomart.com/p/groceries/parle-g-gold-biscuits-1-kg/491335633
67128,https://blinkit.com/prn/x/prid/496412,https://www.jiomart.com/p/groceries/joy-skin-fruit-brightening-face-wash-100-ml/590120414
67129,https://blinkit.com/prn/x/prid/525479,https://www.jiomart.com/p/groceries/pond-s-white-beauty-spot-less-fairness-face-wash-with-advanced-vitamin-b3-200-g/491420450
67160,https://blinkit.com/prn/x/prid/397485,https://www.jiomart.com/product/britannia-treat-cocoa-creme-croissant-45-g-pack-mieeu1-24065077
67161,https://blinkit.com/prn/x/prid/480668,https://www.jiomart.com/p/groceries/britannia-treat-croissant-mixed-fruit-47-g-pack/592297129
67162,https://blinkit.com/prn/x/prid/397484,https://www.jiomart.com/product/britannia-treat-cocoa-creme-croissant-45-g-pack-mieeu1-24065077
67174,https://blinkit.com/prn/x/prid/402488,https://www.jiomart.com/p/groceries/cadbury-oreo-choco-creme-biscuits-300-g/590313090
67194,https://blinkit.com/prn/x/prid/11173,https://www.jiomart.com/p/groceries/sunfeast-mom-s-magic-cashew-almond-biscuits-600-g/491502849
672,https://blinkit.com/prn/x/prid/525541,https://www.jiomart.com/p/groceries/good-life-clove-50-g/491185126
67206,https://blinkit.com/prn/x/prid/580444,
67278,https://blinkit.com/prn/x/prid/41302,https://www.jiomart.com/p/groceries/eveready-ultima-alkaline-aa-batteries-pack-of-6/604536605
67279,https://blinkit.com/prn/x/prid/364609,https://www.jiomart.com/p/groceries/fair-handsome-oil-clear-instant-fairness-face-wash-50-g/491296634
67293,https://blinkit.com/prn/x/prid/319259,https://www.jiomart.com/p/groceries/glow-lovely-bright-glow-face-wash-100-g/606122581
673,https://blinkit.com/prn/x/prid/525547,https://www.jiomart.com/p/groceries/good-life-coconut-powder-250-g/491185157
674,https://blinkit.com/prn/x/prid/525547,https://www.jiomart.com/p/groceries/good-life-coconut-powder-250-g/491185157
67494,https://blinkit.com/prn/x/prid/386311,https://www.jiomart.com/p/groceries/parle-grand-londonderry-toffee-217-8-g/590049211
67500,https://blinkit.com/prn/x/prid/38279,https://www.jiomart.com/p/groceries/scotch-brite-sponge-wipe/490006004
67563,https://blinkit.com/prn/x/prid/375822,https://www.jiomart.com/p/groceries/amul-avsar-kaju-katri-200-g/590067346
676,https://blinkit.com/prn/x/prid/532973,
67616,https://blinkit.com/prn/x/prid/23816,https://www.jiomart.com/product/colgate-natural-strawberry-flavour-kids-toothpaste-80-g-3-5-years-mffn13-7523128
67638,https://blinkit.com/prn/x/prid/533025,https://www.jiomart.com/product/ponds-hydrated-glow-hyaluronic-acid-vitamin-e-super-light-gel-50-ml-mffmvz-7512053
67689,https://blinkit.com/prn/x/prid/45340,
67696,https://blinkit.com/prn/x/prid/35347,https://www.jiomart.com/p/groceries/everyuth-tulsi-turmeric-face-wash-165-g/491203363
677,https://blinkit.com/prn/x/prid/532973,
67707,https://blinkit.com/prn/x/prid/564613,
67733,https://blinkit.com/prn/x/prid/131662,https://www.jiomart.com/p/groceries/dnv-mustard-kasundi-700-ml/491280064
67775,https://blinkit.com/prn/x/prid/272112,https://www.jiomart.com/product/britannia-nutrichoice-hi-fibre-digestive-biscuits-917-g-mffmyg-7517310
67777,https://blinkit.com/prn/x/prid/351675,https://www.jiomart.com/product/pure-tatva-organics-anti-pollution-face-wash-100g-pack-of-2-mjwy1i-69754573
67866,https://blinkit.com/prn/x/prid/429663,https://www.jiomart.com/p/groceries/vim-dishwash-liquid-gel-lemon-refill-pouch-2-ltr/604129264
680,https://blinkit.com/prn/x/prid/525535,https://www.jiomart.com/p/groceries/good-life-cassia-bark-50-g/491185115
68039,https://blinkit.com/prn/x/prid/495701,https://www.jiomart.com/p/groceries/ayush-purifying-turmeric-soap-100-g/491502769
681,https://blinkit.com/prn/x/prid/526211,https://www.jiomart.com/product/notlih-coriander-seeds-dhaniya-sabut-fresh-whole-dhaniya-100g-ml0f4y-72746764
68171,https://blinkit.com/prn/x/prid/661285,https://www.jiomart.com/p/groceries/pramod-khasta-1-kg/609484039
68181,https://blinkit.com/prn/x/prid/316849,https://www.jiomart.com/p/groceries/lifebuoy-care-soap-with-activ-silver-formula-125-g/490802801
682,https://blinkit.com/prn/x/prid/525542,https://www.jiomart.com/product/unisha-whole-coriander-seeds-sabut-dhaniya-250g-mi9dy7-19911968
68222,https://blinkit.com/prn/x/prid/558793,
68281,https://blinkit.com/prn/x/prid/443627,https://www.jiomart.com/product/oral-b-sensitive-care-extra-soft-bristles-toothbrush-5-pcs-mffmu8-7508351
684,https://blinkit.com/prn/x/prid/524893,https://www.jiomart.com/product/gulabitewhole-cardamom-elaichi-premium-green-elaichi-pods-natural-spice-for-cooking-flavouring-mouth-freshener-10g-mj75gl-50812389
68555,https://blinkit.com/prn/x/prid/232160,https://www.jiomart.com/product/britannia-50-50-sweet-salty-biscuits-188-g-mffn24-7525321
686,https://blinkit.com/prn/x/prid/524893,https://www.jiomart.com/product/glowing-farmer-premium-green-cardamom-whole-25g-hari-elaichi-sabut-whole-spices-masala-mi9wvw-20433066
68663,https://blinkit.com/prn/x/prid/109221,
68665,https://blinkit.com/prn/x/prid/109153,https://www.jiomart.com/p/groceries/jk-panch-foran-50-g/590318199
68666,https://blinkit.com/prn/x/prid/109151,
68667,https://blinkit.com/prn/x/prid/109152,
687,https://blinkit.com/prn/x/prid/527608,https://www.jiomart.com/p/groceries/good-life-green-cardamom-50-g/491185107
68755,https://blinkit.com/prn/x/prid/485925,https://www.jiomart.com/p/groceries/apsara-non-dust-regular-eraser-pack-of-5/490268330
68856,https://blinkit.com/prn/x/prid/323036,https://www.jiomart.com/p/groceries/britannia-nutrichoice-digestive-zero-biscuits-100-g/590033132
68858,https://blinkit.com/prn/x/prid/403219,https://www.jiomart.com/p/groceries/britannia-marie-gold-biscuits-250-g/490353645
68863,https://blinkit.com/prn/x/prid/488505,https://www.jiomart.com/p/groceries/lotte-choco-pie-creamfilled-biscuit-336-g/490009614
68867,https://blinkit.com/prn/x/prid/427133,https://www.jiomart.com/product/parle-monaco-classic-regular-salted-biscuits-3712-g-mffmz1-7518574
68870,https://blinkit.com/prn/x/prid/82086,https://www.jiomart.com/p/groceries/sunfeast-farmlite-active-oats-biscuits-with-raisins-150-g/491107265
68903,https://blinkit.com/prn/x/prid/328862,
690,https://blinkit.com/prn/x/prid/527990,https://www.jiomart.com/p/groceries/good-life-black-pepper-100-g/491185110
69057,https://blinkit.com/prn/x/prid/397430,https://www.jiomart.com/p/groceries/britannia-nutrichoice-almonds-milk-oats-cookies-75-g/590033128
69076,https://blinkit.com/prn/x/prid/479822,
691,https://blinkit.com/prn/x/prid/527990,https://www.jiomart.com/p/groceries/good-life-black-pepper-100-g/491185110
69107,https://blinkit.com/prn/x/prid/103940,
69140,https://blinkit.com/prn/x/prid/619160,https://www.jiomart.com/p/groceries/wild-stone-edge-perfume-50-ml/590113047
692,https://blinkit.com/prn/x/prid/524896,https://www.jiomart.com/p/groceries/good-life-black-pepper-50-g/491185111
69206,https://blinkit.com/prn/x/prid/32790,https://www.jiomart.com/product/slice-mango-drink-175-l-mffnan-7543736
69276,https://blinkit.com/prn/x/prid/103786,
69302,https://blinkit.com/prn/x/prid/9349,https://www.jiomart.com/p/groceries/figaro-extra-virgin-olive-oil-250-ml/590113890
69307,https://blinkit.com/prn/x/prid/60645,https://www.jiomart.com/p/groceries/colgate-spiderman-extra-soft-kids-toothbrush-5-years/490896792
69319,https://blinkit.com/prn/x/prid/427381,https://www.jiomart.com/p/groceries/act-ii-classic-salted-popcorn-180-g-pack-of-3/590033067
69399,https://blinkit.com/prn/x/prid/442175,https://www.jiomart.com/p/groceries/mcvitie-s-ginger-cookies-120-g/491379237
695,https://blinkit.com/prn/x/prid/528024,
69531,https://blinkit.com/prn/x/prid/209345,
696,https://blinkit.com/prn/x/prid/524891,
69625,https://blinkit.com/prn/x/prid/526182,https://www.jiomart.com/p/groceries/vim-dishwash-bar-120-g-pack-of-4/590141353
69650,https://blinkit.com/prn/x/prid/131420,
69665,https://blinkit.com/prn/x/prid/25103,https://www.jiomart.com/p/groceries/comfort-after-wash-anti-bacterial-action-fabric-conditioner-860-ml/490877960
69725,https://blinkit.com/prn/x/prid/363754,https://www.jiomart.com/p/groceries/cadbury-dairy-milk-lickables-chocolate-20-g/491322206
69754,https://blinkit.com/prn/x/prid/422824,https://www.jiomart.com/p/groceries/mortein-insta-mosquito-repellent-machine-refill-35-ml/491210020
69755,https://blinkit.com/prn/x/prid/23324,https://www.jiomart.com/p/groceries/mccain-aloo-tikki-760-g/590122313
69764,https://blinkit.com/prn/x/prid/109159,https://www.jiomart.com/p/groceries/jk-poppy-seeds-50-g/590126605
69885,https://blinkit.com/prn/x/prid/484706,https://www.jiomart.com/p/groceries/jo-almond-cream-soap-with-glycerine-150-g-pack-of-4/491229936
69886,https://blinkit.com/prn/x/prid/143553,https://www.jiomart.com/p/groceries/jo-lime-sparkling-fresh-soap-with-glycerine-150-g-pack-of-4/491229935
699,https://blinkit.com/prn/x/prid/526215,https://www.jiomart.com/product/blk-foods-daily-100g-cumin-seed-whole-jeera-sabut-mi9x9r-20440371
69903,https://blinkit.com/prn/x/prid/265382,https://www.jiomart.com/p/groceries/britannia-nice-time-coconut-biscuits-59-4-g/612202470
69904,https://blinkit.com/prn/x/prid/25261,https://www.jiomart.com/p/groceries/dukes-waffy-pineapple-wafers-75-g/490867202
69918,https://blinkit.com/prn/x/prid/524434,
69921,https://blinkit.com/prn/x/prid/560258,
69961,https://blinkit.com/prn/x/prid/527585,https://www.jiomart.com/p/groceries/besan-500-g/491349648
700,https://blinkit.com/prn/x/prid/526212,https://www.jiomart.com/product/freshure-jeera-seeds-cumin-seeds-sabut-jeera-whole-spices-jeelakarra-zeera-for-curries-vegetables-and-everyday-indian-cooking-250g-mn5oxw-75364250
70035,https://blinkit.com/prn/x/prid/482451,https://www.jiomart.com/p/groceries/mcvitie-s-bourbon-biscuits-100-g-590008706/491010465
70056,https://blinkit.com/prn/x/prid/11022,https://www.jiomart.com/p/groceries/cadbury-dairy-milk-chocolate-bar-150-g-family-pack/490659554
70075,https://blinkit.com/prn/x/prid/477841,
701,https://blinkit.com/prn/x/prid/526215,https://www.jiomart.com/p/groceries/good-life-jeera-500-g/491185140
70121,https://blinkit.com/prn/x/prid/422184,https://www.jiomart.com/p/groceries/lacto-calamine-face-lotion-60-ml-combination-to-normal-skin-pack-of-2/608977961
702,https://blinkit.com/prn/x/prid/528784,
70383,https://blinkit.com/prn/x/prid/13460,https://www.jiomart.com/p/groceries/organic-tattva-whole-malka-masoor-500-g/590126986
70384,https://blinkit.com/prn/x/prid/13451,https://www.jiomart.com/p/groceries/organic-tattva-tur-arhar-dal-500-g/590126984
70385,https://blinkit.com/prn/x/prid/81288,https://www.jiomart.com/p/groceries/organic-tattva-organic-chana-dal-500-g/491228404
70388,https://blinkit.com/prn/x/prid/13461,https://www.jiomart.com/p/groceries/organic-tattva-organic-mix-dal-500-g/491229656
70417,https://blinkit.com/prn/x/prid/303,https://www.jiomart.com/p/groceries/mountain-dew-330-ml/611035797
70454,https://blinkit.com/prn/x/prid/383355,
70525,https://blinkit.com/prn/x/prid/86962,https://www.jiomart.com/p/groceries/organic-tatva-black-pepper-whole-100-g/608274406
70559,https://blinkit.com/prn/x/prid/24961,
70593,https://blinkit.com/prn/x/prid/13466,https://www.jiomart.com/p/groceries/organic-tattva-thick-poha-aval-500-g/491228370
706,https://blinkit.com/prn/x/prid/527966,https://www.jiomart.com/p/groceries/good-life-broken-2-pcs-cashews-200-g/491186633
70603,https://blinkit.com/prn/x/prid/13473,https://www.jiomart.com/p/groceries/organic-tattva-sugar-500-g/590126988
70810,https://blinkit.com/prn/x/prid/499365,https://www.jiomart.com/p/groceries/odonil-neem-air-freshner-blocks-pack-of-4/603893616
70853,https://blinkit.com/prn/x/prid/506534,https://www.jiomart.com/p/wellness/sensodyne-sensitive-extra-soft-deep-clean-toothbrush/608298307
70881,https://blinkit.com/prn/x/prid/33853,https://www.jiomart.com/product/pond-s-magic-lavender-bloom-talcum-powder-80-g-mjr4lw-69366432
709,https://blinkit.com/prn/x/prid/527982,https://www.jiomart.com/p/groceries/good-life-yellow-kishmish-500-g/491203242
70914,https://blinkit.com/prn/x/prid/109190,https://www.jiomart.com/p/groceries/jk-ajwan-50-g/590124304
710,https://blinkit.com/prn/x/prid/528003,https://www.jiomart.com/p/groceries/good-life-yellow-kishmish-100-g/491186657
71025,https://blinkit.com/prn/x/prid/86973,https://www.jiomart.com/p/groceries/organic-tattva-whole-wheat-atta-5-kg/491228381
71046,https://blinkit.com/prn/x/prid/238049,https://www.jiomart.com/product/britannia-nutrichoice-hi-fibre-digestive-biscuits-917-g-mffmyg-7517310
71065,https://blinkit.com/prn/x/prid/540381,https://www.jiomart.com/p/groceries/unibic-caramel-cinnamon-flavour-biscott-250-g/593407545
71067,https://blinkit.com/prn/x/prid/597530,
71086,https://blinkit.com/prn/x/prid/281869,https://www.jiomart.com/product/cadbury-perk-double-chocolate-20-g-mffnck-7547363
711,https://blinkit.com/prn/x/prid/527981,https://www.jiomart.com/p/groceries/good-life-yellow-kishmish-200-g/491186658
713,https://blinkit.com/prn/x/prid/647169,https://www.jiomart.com/product/gropure-organic-red-chilli-whole-sabut-lal-mirch-100g-mi912d-19519671
71301,https://blinkit.com/prn/x/prid/92319,
71302,https://blinkit.com/prn/x/prid/10761,https://www.jiomart.com/p/groceries/wai-wai-veg-masala-instant-cup-noodles-70-g/590123144
71357,https://blinkit.com/prn/x/prid/95031,
