State,Item Code,Item Name,Category,Sub-Category,Leaf Category,Brand,Product Type,Marketd By,Master Catgory
JH,1406,Dabur Pure Honey | 500g | Pack of 1,Packaged & Instant Food,Ketchup & Spread,Honey,Dabur,Honey,Dabur India Limited,FMCGF
JH,1454,Dabur Honey Purity Guaranteed | 100g | Pack of 1,Packaged & Instant Food,Ketchup & Spread,Honey,Dabur,Honey,Dabur India Limited,FMCGF
JH,2828,Horlicks Womens Plus Caramel Flavour | 400g | Pack of 1,Beverages,"Tea, Coffee & Milk Drink",Health Drinks,Horlicks,Health Drink Powder,HUL,FMCGF
JH,2842,Horlicks Junior Vanilla | 450g Pouch | Pack of 1,Beverages,"Tea, Coffee & Milk Drink",Health Drinks,Junior Horlicks,Health Drink Powder,HUL,FMCGF
JH,2831,Cadbury Bourn Vita | 500g Pouch | Pack of 1,Beverages,"Tea, Coffee & Milk Drink",Health Drinks,Cadbury Bournvita,Health Drink Powder,Mondelez India Foods,FMCGF
JH,1234,Cadbury Bourn Vita Refill 70g,Beverages,"Tea, Coffee & Milk Drink",Health Drinks,Cadbury Bournvita,Health Drink Powder,Mondelez India Foods,FMCGF
JH,2839,Horlicks Classic Malt Jar | 500 g | Pack of 1,Beverages,"Tea, Coffee & Milk Drink",Health Drinks,Horlicks,Health Drink Powder,HUL,FMCGF
JH,3230,Horlicks Classic Malt Pouch | 450g | Pack of 1,Beverages,"Tea, Coffee & Milk Drink",Health Drinks,Horlicks,Health Drink Powder,HUL,FMCGF
JH,97,Chings Secret Hakka Veg Noodles | 140g | Pack of 1,Packaged & Instant Food,Noodles & Instant Food,Noodles,Chings,Hakka Noodles,Tata Consumer Products,FMCGF
JH,95653,Panda Treats Hakka Plain Noodles | 1.2 Kg | Pack of 1,Packaged & Instant Food,Noodles & Instant Food,Noodles,Panda Treats,Hakka Noodles,Emery Foods,FMCGF
JH,66397,Royal Chow Noodles - 1Kg,Packaged & Instant Food,Noodles & Instant Food,Noodles,Royal Chow,Hakka Noodles,Mayura Food Product,FMCGF
JH,68010,Royal Chow Noodles | 500g | Pack of 1,Packaged & Instant Food,Noodles & Instant Food,Noodles,Royal Chow,Hakka Noodles,Mayura Food Product,FMCGF
JH,9968,Lipton Green Tea Honey Lemon | 25 Tea Bags | Pack of 1,Beverages,"Tea, Coffee & Milk Drink",Green Tea,Lipton,Green Tea,HUL,FMCGF
JH,8437,Glucon D Original Refill | 1 Kg | Pack of 1,Beverages,Drinks & Juices,Energy Drinks,Glucon-D,Glucose Drink,Zydus Wellness Products Ltd,FMCGF
JH,2734,Glucon D Regular - 500g,Beverages,Drinks & Juices,Energy Drinks,Glucon-D,Glucose Drink,Zydus Wellness Products Ltd,FMCGF
JH,2732,Glucon-D Tangy Orange Instant Energy Health Drink - 1Kg,Beverages,Drinks & Juices,Energy Drinks,Glucon-D,Glucose Drink,Zydus Wellness Products Ltd,FMCGF
JH,3224,Glucon-D | 125g | Pack of 1,Beverages,Drinks & Juices,Energy Drinks,Glucon-D,Glucose Drink,Zydus Wellness Products Ltd,FMCGF
JH,2730,Glucon D Drink Mix Orange - 450g,Beverages,Drinks & Juices,Energy Drinks,Glucon-D,Glucose Drink,Zydus Wellness Products Ltd,FMCGF
JH,4925,Glucon D Tangy Orange Flavour | 125g | Pack of 1,Beverages,Drinks & Juices,Energy Drinks,Glucon-D,Glucose Drink,Zydus Wellness Products Ltd,FMCGF
JH,30683,Cipla Prolyte ORS Orange Drink 200ml,Health & Wellness,Immunity & Health Boosters,ORS,Cipla,Glucose Drink,Cipla Health Limited,FMCGF
JH,1094,Britannia Milk Bikis Biscuits | 280g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Glucose & Milk Biscuits,Britannia Milk Bikis,Glucose & Milk Biscuits,Britannia Industries Ltd.,FMCGF
JH,4854,Parle G Glucos Biscuits | 250g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Glucose & Milk Biscuits,Parle - G,Glucose & Milk Biscuits,Parle Products,FMCGF
JH,4853,Parle G Biscuits | 90g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Glucose & Milk Biscuits,Parle - G,Glucose & Milk Biscuits,Parle Products,FMCGF
JH,4934,Real Fruit Juice Pomegranate | 1 Ltr | Pack of 1,Beverages,Drinks & Juices,Fruit Juices,Real,Pomegranate juice,Dabur India Limited,FMCGF
JH,88674,Frooti Mango Drink - 2L,Beverages,Drinks & Juices,Fruit Juices,Frooti,Mango Juice,Parle Products,FMCGF
JH,8424,Frooti Cool Mango - 600ml,Beverages,Drinks & Juices,Fruit Juices,Frooti,Mango Juice,Parle Agro,FMCGF
JH,5176,Frooti Mango Drink Tetra Pack 150 ml,Beverages,Drinks & Juices,Fruit Juices,Frooti,Mango Juice,Parle Agro,FMCGF
JH,10098,Maaza Mango Drink | 250ml | Pack of 1,Beverages,Drinks & Juices,Fruit Juices,Maaza,Mango Juice,Coca-Cola,FMCGF
JH,69206,Slice Thickest Mango Drink 1.75 Ltr,Beverages,Drinks & Juices,Fruit Juices,Slice,Mango Juice,Pepsico Beverages,FMCGF
JH,4929,Maaza Refresh Mango Fruit Drink Rs.10 Tetra Pack,Beverages,Drinks & Juices,Fruit Juices,Maaza,Mango Juice,Coca-Cola,FMCGF
JH,10736,Sunfeast Bounce Orange Creme Biscuits | 56g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Cream Biscuits,Sunfeast,Cream Biscuit,ITC Ltd,FMCGF
JH,95033,Sobisco Orange Treat Biscuits | 120g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Cream Biscuits,Sobisco,Cream Biscuit,Sona Biscuits Ltd.,FMCGF
JH,1076,Britannia Milk Bikis Cream Biscuits | 188g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Cream Biscuits,Britannia,Cream Biscuit,Britannia Industries Ltd.,FMCGF
JH,1270,Cadbury Fuse Chocolate | 21g | Pack of 1,"Chocolates,Desserts & Sweets",Chocolates & Sweets,Chocolates,Cadbury Fuse,Fruit & Nuts Chocolate,Mondelez India Foods,FMCGF
JH,46556,Meri Chai Elaichi Tea 250g,Beverages,"Tea, Coffee & Milk Drink",Tea,Meri Chai,Flavoured Tea,Balaji Agro,FMCGF
JH,46557,Meri Chai Health Premium Tea Jar | 250g | Pack of 1,Beverages,"Tea, Coffee & Milk Drink",Tea,Meri Chai,Leaf Tea,Balaji Agro,FMCGF
JH,3329,Appy Fizz Bottle | 250ml | Pack of 1,Beverages,Drinks & Juices,Soft Drinks,Appy Fizz,Apple Juice,Parle Agro,FMCGF
JH,75582,Parle Hide & Seek Biscuits Chocolate Chip Cookies | 412.5g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Cookies,Parle Hide & Seek,Cookies,Parle Products,FMCGF
JH,66854,Limca Lemon | 250ml Bottle | Pack of 1,Beverages,Drinks & Juices,Soft Drinks,Limca,Flavoured Soft Drink,Coca-Cola,FMCGF
JH,26416,Appy Fizz | 160ml | Packof 1,Beverages,Drinks & Juices,Soft Drinks,Appy Fizz,Apple Juice,Parle Agro,FMCGF
JH,14077,Cadbury 5 Star Chocolate Bar | 33g | Pack of 1,"Chocolates,Desserts & Sweets",Chocolates & Sweets,Chocolates,Cadbury 5 Star,Cream Filled Chocolate,Mondelez India Foods,FMCGF
JH,11519,Red Bull Energy Drink | 250ml | Pack of 1,Beverages,Drinks & Juices,Energy Drinks,Red Bull,Energy Drink,Red Bull India,FMCGF
JH,8346,Sting Energy Drinks PET 300ml,Beverages,Drinks & Juices,Energy Drinks,Sting,Energy Drink,Pepsico Beverages,FMCGF
JH,4872,Sobisco Prime Time Elaichi Flavour Biscuits | 378g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Sweet & Salty Biscuits,Sobisco,Flavoured Biscuits,Sona Biscuits Ltd.,FMCGF
JH,30606,Bisleri Water Bottle 5 Ltr,Beverages,Drinks & Juices,Water & Soda,Bisleri,Drinking Water,Bisleri India,FMCGF
JH,15769,Bisleri Water | 1 Ltr | Pack of 1,Beverages,Drinks & Juices,Water & Soda,Bisleri,Drinking Water,Bisleri India,FMCGF
JH,3394,Dabur Hajmola Regular Tasty Digestive Tablets 50 Pcs,Health & Wellness,Immunity & Health Boosters,Ayurveda & Digestive Health,Dabur Hajmola,Digestive Candy,Dabur India Limited,FMCGF
JH,8454,Haldirams Moong Dal Namkeen | 200g | Pack of 1,Biscuits & Snacks,Chips & Namkeen,Bhujia & Mixture,Haldiram's,Moong Dal,Haldiram Snacks Food Private Limited,FMCGF
JH,8315,Weikfield Custard Powder Vanilla | 100g | Pack of 1,Packaged & Instant Food,Noodles & Instant Food,Dessert Mixes,Weikfield,Custard Powder,Weikfield Foods Private Limited.,FMCGF
JH,10672,Nestle Maggi Cuppa Masala Noodles 70.5g,Packaged & Instant Food,Noodles & Instant Food,Noodles,Maggi,Cup Noodles,Nestle India,FMCGF
JH,92258,Britannia Treat Choco Creme Wafers 55g,Biscuits & Snacks,Biscuits & Cookies,"Rusk, Khari & Wafer",Britannia Treat,Cream Filled Wafers,Britannia Industries Ltd.,FMCGF
JH,882,Amul Fresh Cream - 250ml,Dairy & Bakery,Paneer & Cream,Dairy Cream,Amul,Cream,GCMMF,FMCGF
JH,86781,Parle Nutricrunch Sugar Free Lite Crackers 304.2g,Biscuits & Snacks,Biscuits & Cookies,Sweet & Salty Biscuits,Parle Nutricrunch,Sugar Free Cracker Biscuit,Parle Products,FMCGF
JH,67159,Britannia 50 50 Golmaal | 185g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Sweet & Salty Biscuits,Britannia 50-50,Flavoured Crackers Biscuit,Britannia Industries Ltd.,FMCGF
JH,1054,Britannia 50-50 Sweet & Salty Biscuit | 200g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Sweet & Salty Biscuits,Britannia 50-50,Sweet & Salty Biscuits,Britannia Industries Ltd.,FMCGF
JH,12528,Malkist Cheese Flavoured Crunchy Layered Crackers | 144g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Sweet & Salty Biscuits,Mayora,Flavoured Crackers Biscuit,PT MAYORA INDAH TBK,FMCGF
JH,95034,Sobisco Lemon Puff 125 g,Biscuits & Snacks,Biscuits & Cookies,Sweet & Salty Biscuits,Sobisco,Cream Cracker Biscuit,Sona Biscuits Ltd.,FMCGF
JH,66991,Parle Top Rich Buttery Cracker | 250g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Sweet & Salty Biscuits,Parle Top,Sweet & Salty Biscuits,Parle Products,FMCGF
JH,8594,Weikfield Corn Starch | 100g | Pack of 1,Packaged & Instant Food,Baking Essentials,Baking Essentials,Weikfield,Corn Flour,Weikfield Foods Private Limited.,FMCGF
JH,14213,Kelloggs Corn Flakes Original | 120g | Pack of 1,Breakfast,Breakfast & Cereals,Cornflakes & Muesli,Kellogg's,Corn Flakes,Kellogg's India,FMCGF
JH,2584,Kelloggs Corn Flakes Original Pouch | 251g | Pack of 1,Breakfast,Breakfast & Cereals,Cornflakes & Muesli,Kellogg's,Corn Flakes,Kellogg's India,FMCGF
JH,910,Amul Mithai Mate Condensed Milk - 200g,Dairy & Bakery,Other Milk Products,Condensed Milk,Amul,Condensed Milk,GCMMF,FMCGF
JH,102053,Campa Cola PET - 2L,Beverages,Drinks & Juices,Soft Drinks,Campa,Black Soft Drink,Ceylon Beverage International (Pvt) Ltd.,FMCGF
JH,86758,Pepsi Soft Drink Bottle 400ml,Beverages,Drinks & Juices,Soft Drinks,Pepsi,Black Soft Drink,Pepsico Beverages,FMCGF
JH,87588,Coca-Cola Diet Coke | 300ml | Pack of 1,Beverages,Drinks & Juices,Soft Drinks,Coca-Cola,Black Soft Drink,Coca-Cola,FMCGF
JH,1341,Coca Cola | 2.25 Ltr | Pack of 1,Beverages,Drinks & Juices,Soft Drinks,Coca-Cola,Black Soft Drink,Coca-Cola,FMCGF
JH,1344,Coca Cola | 750ml | Pack of 1,Beverages,Drinks & Juices,Soft Drinks,Coca-Cola,Black Soft Drink,Coca-Cola,FMCGF
JH,4689,Pepsi 750ml,Beverages,Drinks & Juices,Soft Drinks,Pepsi,Black Soft Drink,Pepsico Beverages,FMCGF
JH,4698,Thums Up | 750ml | Pack of 1,Beverages,Drinks & Juices,Soft Drinks,Thums Up,Black Soft Drink,Coca-Cola,FMCGF
JH,4700,Thums Up Party Pack - 2.25L,Beverages,Drinks & Juices,Soft Drinks,Thums Up,Black Soft Drink,Coca-Cola,FMCGF
JH,1342,Coca Cola 250ml,Beverages,Drinks & Juices,Soft Drinks,Coca-Cola,Black Soft Drink,Coca-Cola,FMCGF
JH,4690,Pepsi Pet Bottle 2.25 Ltr,Beverages,Drinks & Juices,Soft Drinks,Pepsi,Black Soft Drink,Pepsico Beverages,FMCGF
JH,4910,Thums Up Soft Drink | 250ml | Pack of 1,Beverages,Drinks & Juices,Soft Drinks,Thums Up,Black Soft Drink,Coca-Cola,FMCGF
JH,3081,Nescafe Classic Coffee | 24g Jar | Pack of 1,Beverages,"Tea, Coffee & Milk Drink",Coffee,Nescafe,Coffee,Nestle India,FMCGF
JH,42342,Nestle Nescafe Classic | 3.2g | Pack of 1,Beverages,"Tea, Coffee & Milk Drink",Coffee,Nescafe,Coffee,Nestle India,FMCGF
JH,79079,Storia 100% Tender Coconut Water | 1 Ltr | Pack of 1,Beverages,Drinks & Juices,Fruit Juices,Storia,Coconut Water,Storia Foods & Beverages Private Limited,FMCGF
JH,95031,Sobisco Premium Coconut Crunchy Cookies | 225g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Cookies,Sobisco,Cookies,Sona Biscuits Ltd.,FMCGF
JH,77827,Parle 20 20 Nice Sugar Sprinkled Coconut Biscuits | 500g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Sweet & Salty Biscuits,Parle 20-20,Flavoured Biscuits,Parle Products,FMCGF
JH,8593,Weikfield Cocoa Powder | 50g | Pack of 1,Packaged & Instant Food,Baking Essentials,Baking Essentials,Weikfield,Cocoa Powder,Weikfield Foods Private Limited.,FMCGF
JH,10367,7up Lemon Flavour 750ml,Beverages,Drinks & Juices,Soft Drinks,7UP,Clear Soft Drink,Pepsico Beverages,FMCGF
JH,10368,Mountain Dew 2.25 Ltr,Beverages,Drinks & Juices,Soft Drinks,Mountain Dew,Clear Soft Drink,Pepsico Beverages,FMCGF
JH,11732,7up 2.25 Ltr,Beverages,Drinks & Juices,Soft Drinks,7 Up,Clear Soft Drink,Pepsico Beverages,FMCGF
JH,4696,Sprite Soft Drink | 750ml | Pack of 1,Beverages,Drinks & Juices,Soft Drinks,Sprite,Clear Soft Drink,Coca-Cola,FMCGF
JH,4694,Sprite Soft Drink | 250ml | Pack of 1,Beverages,Drinks & Juices,Soft Drinks,Sprite,Clear Soft Drink,Coca-Cola,FMCGF
JH,4695,Sprite Soft Drink - 2.25L,Beverages,Drinks & Juices,Soft Drinks,Sprite,Clear Soft Drink,Coca-Cola,FMCGF
JH,69317,Mothers Recipe Tamarind Date Chutney Pouch | 200g | Pack of 1,Packaged & Instant Food,Ketchup & Spread,Chutney & Pickles,Mothers,Tamarind Chutney,Desai Foods,FMCGF
JH,5190,Nutella Hazelnut Spread With Cocoa 180g,Packaged & Instant Food,Ketchup & Spread,Jams & Spread,Nutella,Chocolate Spread,Ferrero India,FMCGF
JH,44199,Amul Chocolate Syrup 250g Bottle,Beverages,Drinks & Juices,"Syrups,Squash & Premixes",Amul,Syrup (Chocolate),GCMMF,FMCGF
JH,89008,Cadbury Original Oreo Sandwich Biscuit 108.55g,Biscuits & Snacks,Biscuits & Cookies,Cream Biscuits,Cadbury Oreo,Cream Biscuit,Mondelez India Foods,FMCGF
JH,11152,Cadbury Oreo Choco Creme Biscuit | 108.55g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Cream Biscuits,Cadbury Oreo,Cream Biscuit,Mondelez India Foods,FMCGF
JH,1273,Cadbury Oreo Original Vanilla Sandwich Biscuit | 38.75g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Cream Biscuits,Oreo,Cream Biscuit,Mondelez India Foods,FMCGF
JH,1272,Cadbury Oreo Chocolate Biscuit | 38.75g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Cream Biscuits,Cadbury,Cream Biscuit,Mondelez India Foods,FMCGF
JH,2794,Lotte Choco Pie | 168g | Pack of 6,"Chocolates,Desserts & Sweets",Chocolates & Sweets,"Cakes, Cream Roll & Pies",Lotte,Cream Filled Pie,Lotte India Corporation Limited,FMCGF
JH,11748,Lotte Choco Pie | 56g | Pack of 1,"Chocolates,Desserts & Sweets",Chocolates & Sweets,"Cakes, Cream Roll & Pies",Lotte,Cream Filled Pie,Lotte India Corporation Limited,FMCGF
JH,28755,Sunfeast Dark Fantasy Yumfills Pie | 242g | Pack of 1,"Chocolates,Desserts & Sweets",Chocolates & Sweets,"Cakes, Cream Roll & Pies",Sunfeast,Cream Filled Pie,ITC Ltd,FMCGF
JH,9901,Kelloggs Chocos | 250g | Pack of 1,Breakfast,Breakfast & Cereals,Cornflakes & Muesli,Kellogg's,Choco Flakes,Kellogg's India,FMCGF
JH,68872,Kellogg's Chocos Variety Pack | 7N | 140g | Pack of 1,Breakfast,Breakfast & Cereals,Cornflakes & Muesli,Kellogg's,Corn Flakes,Kellogg's India,FMCGF
JH,9900,Kelloggs MG Chocos | 127g | Pack of 1,Breakfast,Breakfast & Cereals,Cornflakes & Muesli,Kellogg's,Choco Flakes,Kellogg's India,FMCGF
JH,84657,Cadbury Chocobakes Choco Chip Cookies | 83g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Cookies,Cadbury Chocobakes,Cookies,Mondelez India Foods,FMCGF
JH,2943,Parle Hide & Seek With Choco Chip Cookies - 200g,Biscuits & Snacks,Biscuits & Cookies,Cookies,Parle Hide & Seek,Cookies,Parle Products,FMCGF
JH,32985,Parle Happy Happy Choco Chip Cookies 396g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Cookies,Parle Happy Happy,Cookies,Parle Products,FMCGF
JH,4805,Parle Hide & Seek Finest Chocolate | 100g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Cookies,Parle Hide & Seek,Cookies,Parle Products,FMCGF
JH,108,Chings Secret Red Chilli Sauce | 90g | Pack of 1,Packaged & Instant Food,Ketchup & Spread,Chinese Sauce,Chings,Red Chilli Sauce,Tata Consumer Products,FMCGF
JH,85,Chings Green Chilli Sauce Pouch | 90g | Pack of 1,Packaged & Instant Food,Ketchup & Spread,Chinese Sauce,Chings,Green Chilli Sauce,Tata Consumer Products,FMCGF
JH,871,Amul Cheese Spread Yummy Plain 200g,Packaged & Instant Food,Ketchup & Spread,Jams & Spread,Amul,Cheese Spread,GCMMF,FMCGF
JH,866,Amul Cheese Slices - 200g,Dairy & Bakery,Butter & Cheese,Cheese,Amul,Cheese Slices,GCMMF,FMCGF
JH,867,Amul Cheese Slices - 100g,Dairy & Bakery,Butter & Cheese,Cheese,Amul,Cheese Slices,GCMMF,FMCGF
JH,15680,Haldirams Chana Jor Garam 200g,Biscuits & Snacks,Chips & Namkeen,Bhujia & Mixture,Haldiram's,Chana Jor Garam,Haldiram Snacks Food Private Limited,FMCGF
JH,88349,Candzey Orange Slices 100g,"Chocolates,Desserts & Sweets",Chocolates & Sweets,Candies & Gum,Candzey,Candies,Shr Tradecorp,FMCGF
JH,88335,Candzey Mix Fruits 100g,"Chocolates,Desserts & Sweets",Chocolates & Sweets,Candies & Gum,Candzey,Candies,Shr Tradecorp,FMCGF
JH,97973,Candzey Chatpati Candy | 100g | Pack of 1,"Chocolates,Desserts & Sweets",Chocolates & Sweets,Candies & Gum,Candzey,Candies,Shr Tradecorp,FMCGF
JH,37206,Britannia Gobbles Fruity Fun Cake | 28g | Pack of 1,"Chocolates,Desserts & Sweets",Chocolates & Sweets,"Cakes, Cream Roll & Pies",Britannia Gobbles,Fruit Cake,Britannia Industries Ltd.,FMCGF
JH,1074,Britannia Gobbles Choco Chill Cake | 100g | Pack of 1,"Chocolates,Desserts & Sweets",Chocolates & Sweets,"Cakes, Cream Roll & Pies",Britannia Gobbles,Flavoured Cake,Britannia Industries Ltd.,FMCGF
JH,30020,Winkies Chocoluv Double Chocolate Vanilla Cream Layer Cake | 18g | Pack of 1,"Chocolates,Desserts & Sweets",Chocolates & Sweets,"Cakes, Cream Roll & Pies",Winkies,Flavoured Cake,Dream Bake Private Limited,FMCGF
JH,16420,Winkies Marble Slice Cake | 100g | Pack of 1,"Chocolates,Desserts & Sweets",Chocolates & Sweets,"Cakes, Cream Roll & Pies",Winkies,Flavoured Cake,Dream Bake Private Limited,FMCGF
JH,27951,Winkies Fruit Cake Sliced | 100g | Pack of 1,"Chocolates,Desserts & Sweets",Chocolates & Sweets,"Cakes, Cream Roll & Pies",Winkies,Fruit Cake,Dream Bake Private Limited,FMCGF
JH,16419,Winkies Chocolate Cake Slice | 100g | Pack of 1,"Chocolates,Desserts & Sweets",Chocolates & Sweets,"Cakes, Cream Roll & Pies",Winkies,Flavoured Cake,Dream Bake Private Limited,FMCGF
JH,67775,Britannia Gobbles Fruity Fun Cake | 100 g | Pack of 1,"Chocolates,Desserts & Sweets",Chocolates & Sweets,"Cakes, Cream Roll & Pies",Britannia,Fruit Cake,Britannia Industries Ltd.,FMCGF
JH,1065,Britannia Gobbles Choco Chill Cake | 28g | Pack of 1,"Chocolates,Desserts & Sweets",Chocolates & Sweets,"Cakes, Cream Roll & Pies",Britannia Gobbles,Flavoured Cake,Britannia Industries Ltd.,FMCGF
JH,29815,Amul Buttermilk Masti - 1Ltr,Dairy & Bakery,Lassi & Buttermilk,Buttermilk,Amul,Buttermilk,GCMMF,FMCGF
JH,903,Amul Masti Spiced Butter Milk - 200 ml,Dairy & Bakery,Lassi & Buttermilk,Buttermilk,Amul,Buttermilk,GCMMF,FMCGF
JH,97165,Britannia Good Day Butter Jeera Cookies | 450g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Cookies,Britannia Good Day,Cookies,Britannia Industries Ltd.,FMCGF
JH,4830,Britannia Good Day Butter Cookies | 200g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Cookies,Britannia Good Day,Cookies,Britannia Industries Ltd.,FMCGF
JH,918,Amul Pasteurised Butter | 500g | Pack of 1,Dairy & Bakery,Butter & Cheese,Butter,Amul,Pasteurised Butter,GCMMF,FMCGF
JH,919,Amul Pasteurised Butter Tub - 200g,Dairy & Bakery,Butter & Cheese,Butter,Amul,Pasteurised Butter,GCMMF,FMCGF
JH,917,Amul Pasteurised Butter - 100 g,Dairy & Bakery,Butter & Cheese,Butter,Amul,Pasteurised Butter,GCMMF,FMCGF
JH,1059,Britannia Bourbon Cream Chocolate Flavor Biscuit | 150g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Cream Biscuits,Britannia Bourbon,Cream Biscuit,Britannia Industries Ltd.,FMCGF
JH,34751,Sunfeast Dark Fantasy Bourbon Biscuits | 54 g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Cream Biscuits,Sunfeast,Cream Biscuit,ITC Ltd,FMCGF
JH,1060,Britannia Bourbon Cream Chocolate Flavor Biscuits | 50g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Cream Biscuits,Britannia Bourbon,Cream Biscuit,Britannia Industries Ltd.,FMCGF
JH,88518,Haldirams Nagpur Khari Boondi 200g,Biscuits & Snacks,Chips & Namkeen,Bhujia & Mixture,Haldiram's,Boondi,Haldiram Snacks Food Private Limited,FMCGF
JH,3163,Haldirams Bhujia Sev | 400g | Pack of 1,Biscuits & Snacks,Chips & Namkeen,Bhujia & Mixture,Haldiram's,Bhujia Sev,Haldiram Snacks Food Private Limited,FMCGF
JH,3162,Haldirams Bhujia Sev 200g,Biscuits & Snacks,Chips & Namkeen,Bhujia & Mixture,Haldiram's,Bhujia Sev,Haldiram Snacks Food Private Limited,FMCGF
JH,8592,Weikfield Baking Powder | 50g | Pack of 1,Packaged & Instant Food,Baking Essentials,Baking Essentials,Weikfield,Baking Powder,Weikfield Foods Private Limited.,FMCGF
JH,96349,Nestle Lactogen Pro 2 After 6 Months Upto 12 Months Box 400g,Baby Care,Baby Food & Formula,Baby Food,Nestle Lactogen,Baby Formula Food,Nestle India,FMCGF
JH,96350,Nestle Lactogen Pro 1 Upto 6 Month Box 400g,Baby Care,Baby Food & Formula,Baby Food,Nestle Lactogen,Baby Formula Food,Nestle India,FMCGF
JH,97037,Nestle Cerelac Wheat Apple 6-24 Months 350g,Baby Care,Baby Food & Formula,Baby Food,Nestle,Baby Formula Food,Nestle India,FMCGF
JH,4614,Sugar Free Natural - 100 Pellets,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Sweetener,Sugar Free,Artificial Sweetener,Zydus Wellness Products Ltd,FMCGF
JH,4915,Eno Fruit Salt Lemon Flavor | 5g | Pack of 1,Health & Wellness,Immunity & Health Boosters,Ayurveda & Digestive Health,Eno,Fruit Salt,GSK,FMCGF
JH,4631,Haldirams Aloo Bhujia | 350g + 50g Free | Pack of 1,Biscuits & Snacks,Chips & Namkeen,Bhujia & Mixture,Haldiram's,Aloo Bhujia,Haldiram Snacks Food Private Limited,FMCGF
JH,13378,Haldirams Indian Aloo Bhujia | 42g | Pack of 1,Biscuits & Snacks,Chips & Namkeen,Bhujia & Mixture,Haldiram's,Aloo Bhujia,Haldiram Snacks Food Private Limited,FMCGF
JH,43501,Haldirams Aloo Bhujia | 200g | Pack of 1,Biscuits & Snacks,Chips & Namkeen,Bhujia & Mixture,Haldiram's,Aloo Bhujia,Haldiram Snacks Food Private Limited,FMCGF
JH,8325,Haldirams Bhujia Sev | 1 Kg | Pack of 1,Biscuits & Snacks,Chips & Namkeen,Bhujia & Mixture,Haldiram's,Bhujia Sev,Haldiram Snacks Food Private Limited,FMCGF
JH,73341,Cadbury Gems | 14.69g | Pack of 1,"Chocolates,Desserts & Sweets",Chocolates & Sweets,Candies & Gum,Cadbury Gems,Candies,Mondelez India Foods,FMCGF
JH,1271,Cadbury Nutties Chocolate Pack 30g,"Chocolates,Desserts & Sweets",Chocolates & Sweets,Candies & Gum,Cadbury Nutties,Fruit & Nut Candy,Mondelez India Foods,FMCGF
JH,4803,Parle Happy Happy Choco Chip Cookies | 60g | Pack of 1,Biscuits & Snacks,Biscuits & Cookies,Cookies,Parle Happy Happy,Cookies,Parle Products,FMCGF
